"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
12	"OUM"	1835.05262171668	-3662.10524343336	-3662.08555839399	-3639.62830976845	4	1400	320	0	0.0945645731006117	0.0945645731006117	0.00313552581039146	0.00313552581039146	0.939175043029773	0.00811199928081896	0.852621848353454	0.00901366698884371	-3662.08555839399	40.281672079961	1.79038340995088e-09
12	"OUMV"	1836.48895516905	-3662.97791033811	-3662.94836824062	-3634.88174325697	5	1000	480	220	0.0945504991112718	0.0945504991112718	0.00329910219295054	0.00295529971947811	0.939096452095908	0.00831232220640922	0.852626361173723	0.00877349909800208	-3662.94836824062	39.4188622333336	2.75614982734756e-09
12	"OUMVA"	1857.20430489215	-3702.4086097843	-3702.36723047395	-3668.69320928694	6	1000	480	220	0.08911842276855	0.0953935822312585	0.00325195420154435	0.00145824544552418	0.941120515651835	0.00878181096385757	0.854733550744266	0.00801002392238029	-3702.36723047395	0	0.999999995453467
13	"BM1"	730.889620908641	-1457.77924181728	-1457.77334211227	-1446.54077498483	2	1000	0	0	0	0	0.00474194435493392	0	0.945765186922722	0.284040380922073	0	0	-1457.77334211227	1274.63041363011	1.65014628951626e-277
13	"BMS"	849.663478437501	-1693.326956875	-1693.31515166103	-1676.46925662632	3	530	490	0	0	0	0.0026337851995487	0.00700870280734218	0.946947320348043	0.21951284425361	0	0	-1693.31515166103	1039.08860408134	2.31620246493461e-226
13	"OUMVA"	1139.64352031435	-2267.28704062871	-2267.24566131836	-2233.57164013135	6	1300	470	160	2.44785454148681e-09	0.0239279341158441	0.00328132402627797	0.000354403667717046	1.09521132555374	0.204466539045784	0.932983023672793	0.0473912240893508	-2267.24566131836	465.158094424014	9.8220737219379e-102
13	"OU1"	1282.98425956871	-2559.96851913742	-2559.95671392345	-2543.11081888874	3	1600	210	0	0.164333372141707	0	0.0076513174054308	0	0.903941965952944	0.00530386163822547	0	0	-2559.95671392345	172.447041818928	3.57767312607336e-38
13	"OUM"	1333.87843870937	-2659.75687741874	-2659.73719237937	-2637.27994375383	4	1700	190	0	0.190509425676021	0.190509425676021	0.00806811403476089	0.00806811403476089	0.94737686843432	0.00639585993978225	0.845726256742248	0.00710193138412817	-2659.73719237937	72.6665633630096	1.66209658157078e-16
13	"OUMV"	1371.21664891993	-2732.43329783987	-2732.40375574238	-2704.33713075873	5	1300	470	160	0.148873565388857	0.148873565388857	0.00486325056786628	0.00914486666893286	0.953602686835321	0.00630657208195472	0.846207136865319	0.00972511598072697	-2732.40375574238	0	1
14	"BM1"	1323.35740046913	-2642.71480093827	-2642.70890123326	-2631.47633410582	2	1000	0	0	0	0	0.00276488652678112	0	0.954181517413209	0.214356119396609	0	0	-2642.70890123326	820.937380076165	5.44141951318422e-179
14	"BMS"	1346.93256354975	-2687.86512709951	-2687.85332188554	-2671.00742685083	3	530	490	0	0	0	0.00332727218261613	0.00216157734003248	0.956099766039049	0.229110951325301	0	0	-2687.85332188554	775.792959423882	3.45699378436801e-169
14	"OU1"	1688.80712569941	-3371.61425139882	-3371.60244618485	-3354.75655115014	3	1500	350	0	0.102455949175571	0	0.00388313948018775	0	0.913415900261941	0.00659882259767116	0	0	-3371.60244618485	92.043835124568	1.03023059569264e-20
14	"OUM"	1712.47388192877	-3416.94776385755	-3416.92807881818	-3394.47083019264	4	1500	330	0	0.113334809198747	0.113334809198747	0.00400750782026232	0.00400750782026232	0.947593483030355	0.00788355361427599	0.859861275067193	0.0091323939732142	-3416.92807881818	46.7182024912408	7.16589621795225e-11
14	"OUMV"	1723.51772466541	-3437.03544933081	-3437.00590723332	-3408.93928224968	5	1100	500	220	0.111186296979575	0.111186296979575	0.0045332909075086	0.00335222880509893	0.947076853758011	0.00851860496538957	0.860082650259687	0.00857903721356108	-3437.00590723332	26.6403740760966	1.64102636568072e-06
14	"OUMVA"	1737.84383030988	-3463.68766061976	-3463.64628130942	-3429.9722601224	6	1100	500	220	0.101831674362127	0.106816709557348	0.0045929677994912	0.00209760473665568	0.955670843605604	0.00879317981486273	0.878801484446452	0.00869605221959485	-3463.64628130942	0	0.999998358901975
15	"BM1"	1138.07030173705	-2272.14060347409	-2272.13470376908	-2260.90213664164	2	1000	0	0	0	0	0.00289561835895123	0	0.940493979693843	0.216183835741786	0	0	-2272.13470376908	918.718960866347	2.25524632649681e-200
15	"BMS"	1138.38679208581	-2270.77358417162	-2270.76177895765	-2253.91588392294	3	530	490	0	0	0	0.00296535041911863	0.00282112816443435	0.940109888487709	0.218531949687338	0	0	-2270.76177895765	920.091885677773	1.1351863210464e-200
15	"OU1"	1562.45436552784	-3118.90873105568	-3118.89692584171	-3102.051030807	3	1500	320	0	0.105050602811087	0	0.00420243433825029	0	0.903263976631093	0.00608143701360042	0	0	-3118.89692584171	71.9567387937163	1.67986448773086e-16
15	"OUM"	1599.4366748374	-3190.87334967479	-3190.85366463542	-3168.39641600989	4	1600	310	0	0.118508187158018	0.118508187158018	0.00435478215313776	0.00435478215313776	0.94814238605024	0.00746007591318359	0.848794661551579	0.00792933797645566	-3190.85366463542	0	0.708731190726578
15	"OUMV"	1599.55237363442	-3189.10474726883	-3189.07520517134	-3161.0085801877	5	1200	490	210	0.118789992094224	0.118789992094224	0.00442791669053437	0.00429278279270187	0.948029761023541	0.00750124472811037	0.848753852611426	0.00785341969353763	-3189.07520517134	1.77845946408297	0.291268809273422
16	"BM1"	1307.36122351857	-2610.72244703713	-2610.71654733212	-2599.48398020468	2	1000	0	0	0	0	0.00273456163048086	0	0.951146648895233	0.216592463930438	0	0	-2610.71654733212	818.386703173714	1.83409525486466e-178
16	"BMS"	1309.74964735653	-2613.49929471306	-2613.48748949909	-2596.64159446438	3	520	480	0	0	0	0.00254967512414009	0.00293219197638492	0.951172166694326	0.210214677934844	0	0	-2613.48748949909	815.615761006743	7.33034362661275e-178
16	"OU1"	1680.3571210754	-3354.7142421508	-3354.70243693683	-3337.85654190212	3	1400	320	0	0.100410082758334	0	0.00389551126034259	0	0.907278700389466	0.00637393663628969	0	0	-3354.70243693683	74.4008135689978	6.57514177858704e-17
16	"OUM"	1715.21766580784	-3422.43533161569	-3422.41564657632	-3399.95839795078	4	1500	320	0	0.113426216776839	0.113426216776839	0.00402731413027403	0.00402731413027403	0.950039719419359	0.00762211992217486	0.849782612020924	0.00840968965192636	-3422.41564657632	6.68760392951299	0.0332385271334325
16	"OUMV"	1715.94677484075	-3421.89354968149	-3421.86400758401	-3393.79738260036	5	1100	470	220	0.112464970653778	0.112464970653778	0.00385532635796008	0.0041743860086077	0.950465946531688	0.00753264685106607	0.849997805979111	0.00864028136617487	-3421.86400758401	7.23924292182483	0.0252263772354366
16	"OUMVA"	1720.57231490809	-3429.14462981618	-3429.10325050583	-3395.42922931881	6	1100	470	220	0.109127386955381	0.111874313521164	0.00392595843781237	0.0031981510030161	0.953305103962846	0.00768804445755582	0.856050725911793	0.00861123382247505	-3429.10325050583	0	0.941535095631131
17	"BM1"	423.603005656566	-843.206011313131	-843.200111608116	-831.967544480677	2	1000	0	0	0	0	0.00629678643722101	0	0.948057657468415	0.32868367482993	0	0	-843.200111608116	1524.05344168126	0
17	"BMS"	477.475032798499	-948.950065596998	-948.938260383028	-932.092365348317	3	530	500	0	0	0	0.00436321617538954	0.00834070644961118	0.944361217752374	0.281368827136759	0	0	-948.938260383028	1418.31529290635	1.03931536032364e-308
17	"OU1"	1102.53645019918	-2199.07290039836	-2199.06109518439	-2182.21520014968	3	1700	32	0	0.332113999646786	0	0.0155465225034796	0	0.894400375809437	0.00410711878160631	0	0	-2199.06109518439	168.192458104983	3.00242227623792e-37
17	"OUM"	1187.63661916437	-2367.27323832874	-2367.25355328937	-2344.79630466384	4	5.8e+09	1000	0	3.37100369621042	3.37100369621042	0.125466139079233	0.125466139079233	0.932882220187595	0.00420469945981453	0.849857198051123	0.00448377311926003	-2367.25355328937	0	1
18	"BM1"	1108.50323496714	-2213.00646993428	-2213.00057022926	-2201.76800310182	2	1000	0	0	0	0	0.00299955276527324	0	0.941250745677433	0.21174893494158	0	0	-2213.00057022926	971.799120407627	9.47202475409272e-212
18	"BMS"	1168.14244448889	-2330.28488897779	-2330.27308376382	-2313.4271887291	3	540	490	0	0	0	0.00393920345872327	0.00197284591350931	0.937395436021087	0.240036859991757	0	0	-2330.27308376382	854.526606873075	2.76595797848221e-186
18	"OU1"	1521.77633506841	-3037.55267013682	-3037.54086492285	-3020.69496988814	3	1500	300	0	0.107029627410111	0	0.00438064827010301	0	0.903420359424873	0.00621827735633866	0	0	-3037.54086492285	147.258825714039	1.0546123929796e-32
18	"OUM"	1556.61368625032	-3105.22737250064	-3105.20768746127	-3082.75043883573	4	1600	310	0	0.118380507614482	0.118380507614482	0.00449538509213488	0.00449538509213488	0.944801718210354	0.00745968652538899	0.845231618976836	0.00863541477354882	-3105.20768746127	79.5920031756195	5.20902796162709e-18
18	"OUMV"	1588.51783594805	-3167.03567189609	-3167.0061297986	-3138.93950481496	5	1100	500	190	0.11386778824811	0.11386778824811	0.00544646856504294	0.00324647049491847	0.944100812833447	0.00852161671196626	0.845414687958763	0.0077137251599734	-3167.0061297986	17.7935608382891	0.000136810029755989
18	"OUMVA"	1598.42053497362	-3184.84106994724	-3184.79969063689	-3151.12566944987	6	1100	500	190	0.11389292680908	0.120009711035457	0.00554877524152558	0.00171686967334436	0.944871388209968	0.00858050889114033	0.843221708463075	0.0072074207384669	-3184.79969063689	0	0.999863189970244
19	"BM1"	636.111732888169	-1268.22346577634	-1268.21756607132	-1256.98499894388	2	1000	0	0	0	0	0.00501663804510006	0	0.932965872935539	0.282500282823838	0	0	-1268.21756607132	1419.92095589282	4.65674072428899e-309
19	"BMS"	755.950446645815	-1505.90089329163	-1505.88908807766	-1489.04319304295	3	540	490	0	0	0	0.0071711692602885	0.00265909853530003	0.927166252462494	0.315467632896406	0	0	-1505.88908807766	1182.24943388648	1.89582093445945e-257
19	"OU1"	1224.28552658334	-2442.57105316668	-2442.55924795271	-2425.713352918	3	1700	240	0	0.171941116973569	0	0.00822468902618004	0	0.895588089474184	0.00526528749019253	0	0	-2442.55924795271	245.57927401143	4.71127237686998e-54
19	"OUM"	1276.65572818753	-2545.31145637506	-2545.29177133569	-2522.83452271015	4	1700	200	0	0.197705624379805	0.197705624379805	0.00863433313293702	0.00863433313293702	0.941372549586785	0.00638663743083571	0.838129903641126	0.0071045081081028	-2545.29177133569	142.846750628449	9.57683978136014e-32
19	"OUMV"	1328.01596580042	-2646.03193160085	-2646.00238950336	-2617.93576451971	5	1200	510	140	0.18164364030128	0.18164364030128	0.0105494046939926	0.00546761499891147	0.941421984800214	0.0076294584956577	0.838067236511149	0.00614890195002318	-2646.00238950336	42.1361324607801	7.08361732501589e-10
19	"OUMVA"	1350.08995063724	-2688.17990127448	-2688.13852196414	-2654.46450077712	6	1200	510	140	0.16699451397422	0.174050573909629	0.0109796530739063	0.00309934553194188	0.945484807602802	0.00776207219280025	0.856369864443309	0.00639563519828835	-2688.13852196414	0	0.999999999291638
2	"BM1"	1439.00578825011	-2874.01157650023	-2874.00567679521	-2862.77310966777	2	1000	0	0	0	0	0.00227762014640906	0	0.93527195647704	0.197102714047191	0	0	-2874.00567679521	711.991321221863	2.40915153684172e-155
2	"BMS"	1439.04461679327	-2872.08923358655	-2872.07742837258	-2855.23153333787	3	530	490	0	0	0	0.00225815759141281	0.0022983735300972	0.935437065393027	0.19633069105076	0	0	-2872.07742837258	713.919569644501	9.18650452628904e-156
2	"OU1"	1765.44866503526	-3524.89733007052	-3524.88552485655	-3508.03962982184	3	1400	350	0	0.0874136563182182	0	0.00321217981833968	0	0.907580670038502	0.00684241844389058	0	0	-3524.88552485655	61.1114731605253	5.23151308286149e-14
2	"OUM"	1793.02650632643	-3578.05301265286	-3578.03332761349	-3555.57607898795	4	1500	350	0	0.0953957770691679	0.0953957770691679	0.00327299800274167	0.00327299800274167	0.946640202433177	0.00820099179552023	0.851339991997154	0.00937534664648311	-3578.03332761349	7.96367040358746	0.0181771607131141
2	"OUMV"	1793.11202298577	-3576.22404597155	-3576.19450387406	-3548.12787889041	5	1100	480	240	0.0953519132157368	0.0953519132157368	0.00323081939358427	0.00331795548322699	0.946757337028653	0.00815559235005324	0.851486260370498	0.00944111548510971	-3576.19450387406	9.80249414301716	0.00724820629334193
2	"OUMVA"	1799.01918866371	-3586.03837732742	-3585.99699801708	-3552.32297683006	6	1100	480	240	0.0940730534217134	0.0980135901958875	0.00332305871132951	0.00216322356373494	0.946966698237389	0.0083792152935431	0.849456951545962	0.00896019222071803	-3585.99699801708	0	0.974574632993492
20	"BM1"	-1595.42994170099	3194.85988340198	3194.865783107	3206.09835023444	2	1000	0	0	0	0	0.044549140978394	0	0.930079788661583	0.838633705378722	0	0	3194.865783107	5032.52382886097	0
20	"BMS"	-319.133037270947	644.266074541895	644.277879755864	661.123774790575	3	520	500	0	0	0	0.00198511840804094	0.0880759051403462	0.970396592729436	0.243525216275284	0	0	644.277879755864	2481.93592550984	0
20	"OUMVA"	275.00259611866	-538.00519223732	-537.963812926975	-504.289791739959	6	5.6e+09	540	480	1.19163445060385e-09	0.0298663215640325	0.00453447723235056	0.00183699932104922	0.974627657675925	0.318354695674224	0.880514650872643	0.0743907553793188	-537.963812926975	1299.694232827	5.95583108175994e-283
20	"OU1"	847.065047259508	-1688.13009451902	-1688.11828930505	-1671.27239427033	3	5.6e+09	1000	0	3.42691849099528	0	0.177022161603736	0	0.894634802139462	0.00360426698872254	0	0	-1688.11828930505	149.539756448928	3.37142564147826e-33
20	"OUM"	913.56829559362	-1819.13659118724	-1819.11690614787	-1796.65965752233	4	5.6e+09	1000	0	3.4269195418815	3.4269195418815	0.165826491966605	0.165826491966605	0.933066848263881	0.00478694840465075	0.850946506684398	0.00510443017400612	-1819.11690614787	18.5411396061033	9.41459845309731e-05
20	"OUMV"	923.843793925731	-1837.68758785146	-1837.65804575397	-1809.59142077033	5	5.6e+09	540	480	3.42691235155177	3.42691235155177	0.143600310308709	0.190795710757415	0.933073105322057	0.00445488664552673	0.850942007177265	0.00547458029708193	-1837.65804575397	0	0.999905854015469
21	"BM1"	-144.705135725688	293.410271451377	293.416171156391	304.64873828383	2	1000	0	0	0	0	0.0110386195387076	0	0.955372710930729	0.46289778872431	0	0	293.416171156391	2574.93602412075	0
21	"BMS"	414.158890860269	-822.317781720539	-822.305976506569	-805.460081471858	3	520	510	0	0	0	0.00211156477687999	0.0202454076254033	0.959315113360839	0.219246835081474	0	0	-822.305976506569	1459.21387645779	1.3668874505065e-317
21	"OUMVA"	840.929030242906	-1669.85806048581	-1669.81668117547	-1636.14265998845	6	1400	470	110	3.99547160373531e-08	0.0223728744793117	0.00408752208199024	0.0010126821564688	1.13659121013567	0.284017753675187	0.957561130840471	0.0673864840634452	-1669.81668117547	611.703171788892	1.48028031780252e-133
21	"OUMV"	992.325208991173	-1974.65041798235	-1974.62087588486	-1946.55425090121	5	1400	470	110	0.16940357720278	0.16940357720278	0.00474276803909506	0.0238578338291848	0.955215000792244	0.00562023891275242	0.856146804050881	0.013407828001778	-1974.62087588486	306.898977079502	2.27894516925633e-67
21	"OU1"	1061.20162256033	-2116.40324512065	-2116.39143990669	-2099.54554487197	3	6.1e+09	1000	0	3.25231905305775	0	0.136453756047712	0	0.894181298630054	0.00324942648715695	0	0	-2116.39143990669	165.128413057675	1.38937890861194e-36
21	"OUM"	1144.76976900186	-2281.53953800373	-2281.51985296436	-2259.06260433882	4	6.1e+09	1000	0	3.25231857356546	3.25231857356546	0.12570096497614	0.12570096497614	0.933040270319369	0.00428902813314945	0.850422054965275	0.00455192488100778	-2281.51985296436	0	1
22	"BM1"	290.428386768907	-576.856773537814	-576.850873832799	-565.61830670536	2	1000	0	0	0	0	0.00672648922596892	0	0.948214709264931	0.312942644792294	0	0	-576.850873832799	1779.1394835558	0
22	"BMS"	291.525773563973	-577.051547127946	-577.039741913976	-560.193846879265	3	540	490	0	0	0	0.00642962722921317	0.00704940266209948	0.94856293837245	0.306507082376969	0	0	-577.039741913976	1778.95061547463	0
22	"OU1"	1088.78401318154	-2171.56802636307	-2171.5562211491	-2154.71032611439	3	5.3e+09	1000	0	3.53296049753552	0	0.143958157276371	0	0.894283098628283	0.00319990308372382	0	0	-2171.5562211491	184.434136239501	8.83960483966532e-41
22	"OUMVA"	1134.64258973497	-2257.28517946995	-2257.2438001596	-2223.56977897259	6	1500	520	4.5	0.233786523294676	0.249732331956427	0.0152350497610601	0.00184881556634127	0.928553785678401	0.0067540824749027	0.8476145139646	0.00549080636795221	-2257.2438001596	98.7465572289971	3.57482031241076e-22
22	"OUM"	1177.37201796538	-2346.74403593075	-2346.72435089138	-2324.26710226584	4	5.3e+09	1000	0	3.53295676291715	3.53295676291715	0.131971819365627	0.131971819365627	0.933670649573423	0.00421521698329256	0.850047776207811	0.00446745094093141	-2346.72435089138	9.26600649721922	0.00963183262672617
22	"OUMV"	1183.00994974305	-2356.01989948609	-2355.9903573886	-2327.92373240496	5	1500	520	4.5	2.02349957790951	2.02349957790951	0.0875435338955387	0.0619332770290498	0.934220642250447	0.00457514678472661	0.849939502143598	0.00409326499091398	-2355.9903573886	0	0.990368167373274
23	"BM1"	1475.53293560732	-2947.06587121464	-2947.05997150963	-2935.82740438219	2	1000	0	0	0	0	0.00250819344174069	0	0.954394079370437	0.200686815443481	0	0	-2947.05997150963	686.06307003733	9.94871249357141e-150
23	"BMS"	1491.43313931451	-2976.86627862903	-2976.85447341506	-2960.00857838035	3	520	480	0	0	0	0.00207832338961155	0.00297222567302608	0.95172601736526	0.18528973060004	0	0	-2976.85447341506	656.268568131901	2.93468008377985e-143
23	"OU1"	1791.58789875839	-3577.17579751678	-3577.16399230281	-3560.3180972681	3	1400	350	0	0.0881699527908655	0	0.0033868931952662	0	0.917147613879136	0.00727958905127926	0	0	-3577.16399230281	55.9590492441494	6.65451652998927e-13
23	"OUM"	1813.21466650245	-3618.4293330049	-3618.40964796553	-3595.95239933999	4	1400	350	0	0.0972594990665096	0.0972594990665096	0.0034795091791625	0.0034795091791625	0.953257802646045	0.00858927359054341	0.859482795382516	0.0103315165736928	-3618.40964796553	14.713393581434	0.000601861878918985
23	"OUMVA"	1819.76729404509	-3627.53458809017	-3627.49320877983	-3593.81918759281	6	1000	470	250	0.0903756404490125	0.0909256119299576	0.00276987466758054	0.00357624652671405	0.955652675402767	0.008311941382712	0.863516494756478	0.0115621759071292	-3627.49320877983	5.62983276713067	0.0564894056608128
23	"OUMV"	1821.57629182222	-3633.15258364445	-3633.12304154696	-3605.05641656331	5	1000	470	250	0.0949751499266665	0.0949751499266665	0.00300301433659363	0.00392026423273213	0.954372953461108	0.00822242991370577	0.860231773909851	0.0112189286441944	-3633.12304154696	0	0.942908732459603
24	"BM1"	1471.10684524512	-2938.21369049024	-2938.20779078523	-2926.97522365779	2	1000	0	0	0	0	0.00197417727791762	0	0.924013343045397	0.181929616594503	0	0	-2938.20779078523	654.797322128217	3.64108684454009e-143
24	"BMS"	1471.77577301769	-2937.55154603539	-2937.53974082142	-2920.69384578671	3	530	490	0	0	0	0.00190543476167354	0.00204876843192196	0.926091518601182	0.180482659732985	0	0	-2937.53974082142	655.465372092028	2.60714887408975e-143
24	"OU1"	1778.8940382031	-3551.7880764062	-3551.77627119223	-3534.93037615752	3	1400	320	0	0.073718612594245	0	0.00272071566742986	0	0.905155838136334	0.00717353352278202	0	0	-3551.77627119223	41.2288417212153	6.25077249955307e-10
24	"OUM"	1800.51239897641	-3593.02479795281	-3593.00511291344	-3570.54786428791	4	1400	320	0	0.0798718723441702	0.0798718723441702	0.00277322020704826	0.00277322020704826	0.942269672414287	0.00865749922598818	0.851835009566081	0.0100698543866593	-3593.00511291344	0	0.560612684815941
