"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
"ouwie_Afr_avgl_19"	"OUMVA"	23057.2432834495	-46102.4865668991	-46102.4405647085	-46069.4043114121	6	1300	220	27	3.04705287123712	1.40008490255885e-08	1.00011411987298e-09	3.72171756953004	1.79175946922805	2.56246918526958e+77	-3.02595992783307e-77	5.87113860595504
"ouwie_Afr_avgl_19"	"OUMA"	23776.0361118824	-47542.0722237649	-47542.0393830424	-47514.5036775257	5	6e+09	1.3e+07	490	3.34309313088698	1.6052527782115	1e-09	1e-09	1.79175946922805	1.0631333590889e+42	-7.70205913834092e-31	0
"ouwie_Afr_avgl_2"	"OUMVA"	22748.8729515258	-45485.7459030516	-45485.6999008611	-45452.6636475646	6	1400	190	25	3.32109449073812	1.88552313803504	1e-09	1.1035772553462e-09	1.94591014905531	8051.49306019401	2.90151524238693e-68	1.20054514590342e-64
"ouwie_Afr_avgl_2"	"OUMA"	61971.9428535405	-123933.885707081	-123933.852866358	-123906.317160842	5	1.6e+09	3.1e+08	-7700	0.268336858630726	0.475814358526819	1e-09	1e-09	-4470083.71922518	0	-1.66923733269164	0.0581265000184576
"ouwie_Afr_avgl_20"	"OUM"	-2028.19956837075	4064.39913674151	4064.42101857958	4086.45397373287	4	2.7e+09	-2.1e+09	0	3.42691964545443	3.42691964545443	3.71336841374912	3.71336841374912	0.502757015881419	0.0177519578001326	1.15776317256649	0.0838765557579437
"ouwie_Afr_avgl_20"	"OUMA"	22151.0232099267	-44292.0464198533	-44292.0135791308	-44264.4778736141	5	5.8e+09	3400000	170	3.3832847260921	1.56298169136509	1e-09	1e-09	1.79161588673591	8.73779797383192e+43	-7.58748974911869e-19	0
"ouwie_Afr_avgl_20"	"OUMVA"	23700.313545807	-47388.627091614	-47388.5810894235	-47355.544836127	6	5.6e+09	880	39	1.23374564880766	1.68865476897645e-09	1.00001413508979e-09	0.53520094918428	1.79039034366092	2.61329164649896e+28	-3.51606078503625e-41	0
"ouwie_Afr_avgl_21"	"OUMVA"	22661.9317910025	-45311.8635820049	-45311.8175798143	-45278.7813265179	6	1400	170	23	3.24986491609733	1.34036220252323	1e-09	0.00666682300058884	1.79175946922805	5.08009978221178e+42	-1.21985560967219e-24	0
"ouwie_Afr_avgl_21"	"OUMA"	22815.2872340641	-45620.5744681282	-45620.5416274057	-45593.005921889	5	6.3e+09	7400000	110	3.24698632936091	1.3859492409605	1e-09	1e-09	1.79175946922805	3.14487212630791e+41	-1.5563078369217e-22	0
"ouwie_Afr_avgl_22"	"OUMA"	46850.7188782518	-93691.4377565036	-93691.4049157811	-93663.8692102644	5	1.5e+09	2e+07	2000	1.98338264603728e-05	0.723287991541349	1e-09	1e-09	-909.746510600357	0	1.6952022587547	0
"ouwie_Afr_avgl_23"	"OUMVA"	23188.7371017024	-46365.4742034049	-46365.4282012143	-46332.3919479178	6	1400	180	29	3.42268975550764	1.76659112225065	1.00802633812575e-09	1e-09	1.79175946922805	1.02799025434011e+40	-2.97366623019358e-57	0
"ouwie_Afr_avgl_23"	"OUMA"	23217.1059429428	-46424.2118858856	-46424.1790451631	-46396.6433396464	5	5.7e+09	5100000	1200	3.45180229163029	1.76214372395363	1e-09	1e-09	1.79175946922805	8.29572367520755e+40	-4.72238133468334e-56	0
"ouwie_Afr_avgl_24"	"OUMVA"	23011.1792329888	-46010.3584659777	-46010.3124637871	-45977.2762104906	6	1700	58	4.8	3.27372482198868	0.987777064313246	1.00568202863916e-09	0.0247630854099684	1.79175946922805	6.13293828481958e+46	-5.1483598506562e-32	0
"ouwie_Afr_avgl_24"	"OUMA"	23359.8849015044	-46709.7698030088	-46709.7369622863	-46682.2012567696	5	6.2e+09	2.6e+08	1400	3.28349512212966	1.09506175125453	1.00121444419655e-09	1.00121444419655e-09	1.79175946922805	3.80944888477613e+44	2.15110029214155e-26	1757842197231.23
"ouwie_Afr_avgl_25"	"OUMV"	-1795.41878316804	3600.83756633609	3600.87040705858	3628.40611257529	5	4.5e+08	450	-8e+07	2.10634897819484	2.10634897819484	1.76781379977497	2.26811325639289	0.510967225851846	0.0157304585640609	1.13691138606115	0.0883206996189396
"ouwie_Afr_avgl_25"	"OUMVA"	23140.4858971349	-46268.9717942698	-46268.9257920792	-46235.8895387827	6	4.5e+08	450	-8e+07	3.3645685764363	1.48584413777146	1e-09	1.0069626054918e-09	1.79175946922805	1.78605367180945e+36	6.2906612772553e-24	0
"ouwie_Afr_avgl_25"	"OUMA"	23171.9422410565	-46333.8844821129	-46333.8516413904	-46306.3159358737	5	5.9e+09	6200000	130	3.38484343255116	1.49805142539597	1e-09	1e-09	1.79175946922805	2.67524343381243e+36	-1.52973394938373e-24	0
"ouwie_Afr_avgl_26"	"OUMA"	14569.0155210648	-29128.0310421296	-29127.9982014071	-29100.4624958904	5	1200000	630000	-4.6e+08	9.32367419836153e-07	0.179883477738301	1e-09	1e-09	0.493617859154208	0.000219989325419359	1.93758515670472	0.0922393908226869
"ouwie_Afr_avgl_26"	"OUMVA"	23592.8507931145	-47173.7015862291	-47173.6555840385	-47140.619330742	6	1500	120	34	3.28857530459321	1.54793157148391	1e-09	9.03781166607393	1.79175946922805	1.71938616246442e+28	-7.2821545630834e-27	0
"ouwie_Afr_avgl_27"	"OUMVA"	23607.3733047616	-47202.7466095231	-47202.7006073325	-47169.6643540361	6	1500	99	20	3.42108032868683	1.55042306958865	1.00031315711977e-09	3.11855121286943e-05	1.79175946922805	6.93153409550177e+33	-4.47694848011206e-27	0
"ouwie_Afr_avgl_27"	"OUMA"	23612.8628004893	-47215.7256009785	-47215.692760256	-47188.1570547393	5	5.8e+09	8900000	1100	3.40761112655563	1.56457519144441	1e-09	1e-09	1.79175946922805	1.85920929959688e+33	-2.54228492843146e-26	0
"ouwie_Afr_avgl_28"	"OUMA"	14538.6117409077	-29067.2234818154	-29067.1906410929	-29039.6549355762	5	1100000	740	-68	0.000166929136887617	0.217848767272668	1e-09	1e-09	-18759.7459689074	8035.22005952955	1.83598149219983	0.138794068774201
"ouwie_Afr_avgl_28"	"OUMVA"	15218.62961539	-30425.25923078	-30425.2132285894	-30392.176975293	6	1300	240	22	0.0865083487033162	0.187777213767362	1e-09	0.000199333480276059	1.03448674268673	0.138013839967816	1.58763522523122	0.128585152792982
