"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
"ouwie_Afr_BM_100"	"OUMVA"	-1411.71152360106	2835.42304720212	2835.4690493927	2868.50530268916	6	900	46	25	0.0168350293787708	0.013195401933773	0.044465420602187	0.0853899372824912	1.74568972828143	0.249936646138126	2.4569302876541	0.898474588828135	2835.4690493927	315.53063241205	2.15494053723496e-69
"ouwie_Afr_BM_101"	"BM1"	-1402.04171670553	2808.08343341106	2808.08998005591	2819.11412255342	2	920	0	0	0	0	0.0391443511402629	0.0391443511402629	1.94418364384739	0.799640687171676	1.94418364384739	0.799640687171676	2808.08998005591	288.15156307526	1.89987337777508e-63
"ouwie_Afr_BM_101"	"BMS"	-1401.49705416055	2808.9941083211	2809.00720875778	2825.54014203464	3	880	28	0	0	0	0.0394185964896	0.0320490501171003	1.95604048251356	0.801316548073081	1.95604048251356	0.801316548073081	2809.00720875778	289.06879177713	1.20102203451976e-63
"ouwie_Afr_BM_101"	"OU1"	-1388.31463914827	2782.62927829655	2782.64237873323	2799.17531201009	3	930	32	0	0.0123532865982504	0.0123532865982504	0.0436529566298891	0.0436529566298891	1.84524794734782	0.310445929842429	1.84524794734782	0.310445929842429	2782.64237873323	262.70396175258	6.37677470273311e-58
"ouwie_Afr_BM_101"	"OUM"	-1387.63638806753	2783.27277613505	2783.29462212085	2805.33415441977	4	930	33	0	0.0129818784545345	0.0129818784545345	0.043887439304774	0.043887439304774	1.75596562694388	0.304929121302661	2.62823007683313	0.721032798853447	2783.29462212085	263.3562051402	4.60222896266008e-58
"ouwie_Afr_BM_101"	"OUMV"	-1387.5414352505	2785.082870501	2785.11565738625	2812.6595933569	5	890	38	23	0.0128578535204072	0.0128578535204072	0.0439711798629721	0.04034325173407	1.76326653824996	0.307801913500695	2.62434092839	0.712456176358765	2785.11565738625	265.1772404056	1.85154997111081e-58
"ouwie_Afr_BM_101"	"OUMVA"	-1387.36978747513	2786.73957495025	2786.78550168617	2819.83164237734	6	890	38	23	0.0123653275215191	0.0153361873508524	0.043758036516056	0.0292572235665882	1.80826416277908	0.317815731766663	2.5025029081375	0.537011302831407	2786.78550168617	266.84708470552	8.03402826070621e-59
"ouwie_Afr_BM_11"	"BM1"	-1267.96082664703	2539.92165329405	2539.9282106711	2550.94907178973	2	920	0	0	0	0	0.0342340028013216	0.0342340028013216	1.31858657970031	0.7793160947635	1.31858657970031	0.7793160947635	2539.9282106711	19.9897936904499	3.23082182361017e-05
"ouwie_Afr_BM_11"	"BMS"	-1266.3486431143	2538.6972862286	2538.71040815315	2555.23841397212	3	880	26	0	0	0	0.0346002080953435	0.0237860597871573	1.31925587715511	0.779826825198466	1.31925587715511	0.779826825198466	2538.71040815315	18.7719911725003	5.93957628536789e-05
"ouwie_Afr_BM_11"	"OU1"	-1261.31948156658	2528.63896313317	2528.65208505772	2545.18009087669	3	920	14	0	0.00869742056188076	0.00869742056188076	0.0370880001309499	0.0370880001309499	1.30033556868198	0.395010873098467	1.30033556868198	0.395010873098467	2528.65208505772	8.71366807707	0.00907596000406289
"ouwie_Afr_BM_12"	"BM1"	-1473.98315447783	2951.96630895566	2951.97286633271	2962.99372745134	2	920	0	0	0	0	0.0441073102687943	0.0441073102687943	1.5021182798623	0.845679593406795	1.5021182798623	0.845679593406795	2951.97286633271	432.03444935206	1.08380932173981e-94
"ouwie_Afr_BM_12"	"BMS"	-1473.26203689658	2952.52407379316	2952.53719571771	2969.06520153668	3	880	26	0	0	0	0.0444270226719051	0.0347063479716542	1.49852208355564	0.846353022282553	1.49852208355564	0.846353022282553	2952.53719571771	432.59877873706	8.17354227243583e-95
