"","SpecName","Area_code_L3","accGenus","PalmTribe","PalmSubfamily","AverageFruitLength_cm","accAfrica","Americas","Asia","Africa","Madagascar","Pacific","accRealm","area","region","continent","log_BBM_MCC","log_BBM_mean"
"1","Acanthophoenix_crinita","REU","Acanthophoenix","Areceae","Arecoideae",0.65,"1","0","0","1","0","0","Africa","Réunion","Western Indian Ocean","AFRICA",2.49073806909858,0.764621158007559
"2","Acanthophoenix_rousselii","REU","Acanthophoenix","Areceae","Arecoideae",2,"1","0","0","1","0","0","Africa","Réunion","Western Indian Ocean","AFRICA",2.7438004576893,0.745084072370034
"3","Acanthophoenix_rubra","MAU","Acanthophoenix","Areceae","Arecoideae",1,"1","0","0","1","0","0","Africa","Mauritius","Western Indian Ocean","AFRICA",3.75605001205218,0.861376248783875
"4","Acanthophoenix_rubra","REU","Acanthophoenix","Areceae","Arecoideae",1,"1","0","0","1","0","0","Africa","Réunion","Western Indian Ocean","AFRICA",3.75605001205218,0.861376248783875
"5","Acoelorrhaphe_wrightii","SWC","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Southwest Caribbean","Caribbean","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"6","Acoelorrhaphe_wrightii","MXT","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Mexico Southeast","Mexico","NORTHERN AMERICA",3.60421257889774,0.868818948074361
"7","Acoelorrhaphe_wrightii","BAH","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Bahamas","Caribbean","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"8","Acoelorrhaphe_wrightii","COS","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"9","Acoelorrhaphe_wrightii","CLM","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"10","Acoelorrhaphe_wrightii","CUB","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Cuba","Caribbean","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"11","Acoelorrhaphe_wrightii","FLA","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Florida","Southeastern U.S.A.","NORTHERN AMERICA",3.60421257889774,0.868818948074361
"12","Acoelorrhaphe_wrightii","GUA","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Guatemala","Central America","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"13","Acoelorrhaphe_wrightii","NIC","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"14","Acoelorrhaphe_wrightii","HON","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Honduras","Central America","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"15","Acoelorrhaphe_wrightii","MXG","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Mexico Gulf","Mexico","NORTHERN AMERICA",3.60421257889774,0.868818948074361
"16","Acoelorrhaphe_wrightii","BLZ","Acoelorrhaphe","Trachycarpeae","Coryphoideae",0.7,"0","1","0","0","0","0","Americas","Belize","Central America","SOUTHERN AMERICA",3.60421257889774,0.868818948074361
"17","Acrocomia_aculeata","HON","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Honduras","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"18","Acrocomia_aculeata","MXS","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Mexico Southwest","Mexico","NORTHERN AMERICA",0.618076393527248,1.07628419079665
"19","Acrocomia_aculeata","JAM","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Jamaica","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"20","Acrocomia_aculeata","GUY","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Guyana","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"21","Acrocomia_aculeata","BLZ","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Belize","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"22","Acrocomia_aculeata","VEN","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"23","Acrocomia_aculeata","FRG","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","French Guiana","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"24","Acrocomia_aculeata","VNA","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Venezuelan Antilles","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"25","Acrocomia_aculeata","WIN","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Windward Is.","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"26","Acrocomia_aculeata","GUA","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Guatemala","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"27","Acrocomia_aculeata","BZN","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"28","Acrocomia_aculeata","BZC","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"29","Acrocomia_aculeata","MXT","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Mexico Southeast","Mexico","NORTHERN AMERICA",0.618076393527248,1.07628419079665
"30","Acrocomia_aculeata","BZL","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"31","Acrocomia_aculeata","COS","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"32","Acrocomia_aculeata","SUR","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Suriname","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"33","Acrocomia_aculeata","DOM","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Dominican Republic","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"34","Acrocomia_aculeata","TRT","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"35","Acrocomia_aculeata","BZE","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"36","Acrocomia_aculeata","CLM","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"37","Acrocomia_aculeata","HAI","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Haiti","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"38","Acrocomia_aculeata","CUB","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Cuba","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"39","Acrocomia_aculeata","PAN","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"40","Acrocomia_aculeata","ELS","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","El Salvador","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"41","Acrocomia_aculeata","LEE","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Leeward Is.","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"42","Acrocomia_aculeata","MXG","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Mexico Gulf","Mexico","NORTHERN AMERICA",0.618076393527248,1.07628419079665
"43","Acrocomia_aculeata","NIC","Acrocomia","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Nicaragua","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665
"44","Acrocomia_crispa","CUB","Acrocomia","Cocoseae","Arecoideae",2.5,"0","1","0","0","0","0","Americas","Cuba","Caribbean","SOUTHERN AMERICA",1.27603860386312,0.980459437431648
"45","Acrocomia_emensis","BZC","Acrocomia","Cocoseae","Arecoideae",2,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",3.60421257889774,1.05349092421954
"46","Acrocomia_emensis","BZL","Acrocomia","Cocoseae","Arecoideae",2,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",3.60421257889774,1.05349092421954
"47","Acrocomia_emensis","BZS","Acrocomia","Cocoseae","Arecoideae",2,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",3.60421257889774,1.05349092421954
"48","Acrocomia_hassleri","BZC","Acrocomia","Cocoseae","Arecoideae",2.25,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",3.80666248977032,1.16466624487117
"49","Acrocomia_hassleri","PAR","Acrocomia","Cocoseae","Arecoideae",2.25,"0","1","0","0","0","0","Americas","Paraguay","Southern South America","SOUTHERN AMERICA",3.80666248977032,1.16466624487117
"50","Acrocomia_intumescens","BZE","Acrocomia","Cocoseae","Arecoideae",4.6,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.93400081419899,1.18141231827476
"51","Acrocomia_totai","PAR","Acrocomia","Cocoseae","Arecoideae",3,"0","1","0","0","0","0","Americas","Paraguay","Southern South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774
"52","Acrocomia_totai","BOL","Acrocomia","Cocoseae","Arecoideae",3,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774
"53","Acrocomia_totai","BZC","Acrocomia","Cocoseae","Arecoideae",3,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",0.76991382668168,1.04511788751774
"54","Acrocomia_totai","BZS","Acrocomia","Cocoseae","Arecoideae",3,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",0.76991382668168,1.04511788751774
"55","Acrocomia_totai","AGW","Acrocomia","Cocoseae","Arecoideae",3,"0","1","0","0","0","0","Americas","Argentina Northwest","Southern South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774
"56","Acrocomia_totai","AGE","Acrocomia","Cocoseae","Arecoideae",3,"0","1","0","0","0","0","Americas","Argentina Northeast","Southern South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774
"57","Actinokentia_divaricata","NWC","Actinokentia","Areceae","Arecoideae",2.6,"0","0","0","0","0","1","Pacific","New Caledonia","Southwestern Pacific","PACIFIC",3.80666248977032,0.658562693118137
"58","Actinokentia_huerlimannii","NWC","Actinokentia","Areceae","Arecoideae",3,"0","0","0","0","0","1","Pacific","New Caledonia","Southwestern Pacific","PACIFIC",3.60421257889774,0.714848106502435
"59","Actinorhytis_calapparia","NWG","Actinorhytis","Areceae","Arecoideae",10,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",3.24992523487074,0.772994194709356
"60","Actinorhytis_calapparia","SOL","Actinorhytis","Areceae","Arecoideae",10,"0","0","1","0","0","0","Asia","Solomon Is.","Papuasia","ASIA-TROPICAL",3.24992523487074,0.772994194709356
"61","Adonidia_maturbongsii","NWG","Adonidia","Areceae","Arecoideae",2.3,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",3.50298762346146,0.8809133344214
"62","Adonidia_merrillii","BOR","Adonidia","Areceae","Arecoideae",2.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",3.80666248977032,0.811603197278751
"63","Adonidia_merrillii","PHI","Adonidia","Areceae","Arecoideae",2.5,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",3.80666248977032,0.811603197278751
"64","Aiphanes_acanthophylla","DOM","Aiphanes","Cocoseae","Arecoideae",1.4,"0","1","0","0","0","0","Americas","Dominican Republic","Caribbean","SOUTHERN AMERICA",3.50298762346146,1.1279179171244
"65","Aiphanes_acanthophylla","PUE","Aiphanes","Cocoseae","Arecoideae",1.4,"0","1","0","0","0","0","Americas","Puerto Rico","Caribbean","SOUTHERN AMERICA",3.50298762346146,1.1279179171244
"66","Aiphanes_acaulis","CLM","Aiphanes","Cocoseae","Arecoideae",1,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.65482505661589,1.02185945223497
"67","Aiphanes_bicornis","ECU","Aiphanes","Cocoseae","Arecoideae",0.6,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.0980878017163,1.0632594670383
"68","Aiphanes_chiribogensis","ECU","Aiphanes","Cocoseae","Arecoideae",1.1,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.75605001205218,1.0716325037401
"69","Aiphanes_deltoidea","BZN","Aiphanes","Cocoseae","Arecoideae",1.3,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.80666248977032,1.10977633760384
"70","Aiphanes_deltoidea","PER","Aiphanes","Cocoseae","Arecoideae",1.3,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.80666248977032,1.10977633760384
"71","Aiphanes_deltoidea","CLM","Aiphanes","Cocoseae","Arecoideae",1.3,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.80666248977032,1.10977633760384
"72","Aiphanes_duquei","CLM","Aiphanes","Cocoseae","Arecoideae",1.05,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.70543753433403,1.1321044354753
"73","Aiphanes_eggersii","ECU","Aiphanes","Cocoseae","Arecoideae",1.75,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.65482505661589,1.16931793192772
"74","Aiphanes_erinacea","ECU","Aiphanes","Cocoseae","Arecoideae",0.75,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.14870027943445,1.04697856234036
"75","Aiphanes_erinacea","CLM","Aiphanes","Cocoseae","Arecoideae",0.75,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.14870027943445,1.04697856234036
"76","Aiphanes_gelatinosa","ECU","Aiphanes","Cocoseae","Arecoideae",1.5,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.13303477288661
"77","Aiphanes_gelatinosa","CLM","Aiphanes","Cocoseae","Arecoideae",1.5,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.7438004576893,1.13303477288661
"78","Aiphanes_graminifolia","CLM","Aiphanes","Cocoseae","Arecoideae",0.5,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.80666248977032,1.20932244061409
"79","Aiphanes_grandis","ECU","Aiphanes","Cocoseae","Arecoideae",2.15,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.70543753433403,1.05209541810257
"80","Aiphanes_hirsuta","ECU","Aiphanes","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659
"81","Aiphanes_hirsuta","CLM","Aiphanes","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659
"82","Aiphanes_hirsuta","PAN","Aiphanes","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Panamá","Central America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659
"83","Aiphanes_hirsuta","COS","Aiphanes","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659
"84","Aiphanes_horrida","CLM","Aiphanes","Cocoseae","Arecoideae",1.95,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444
"85","Aiphanes_horrida","PER","Aiphanes","Cocoseae","Arecoideae",1.95,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444
"86","Aiphanes_horrida","BZN","Aiphanes","Cocoseae","Arecoideae",1.95,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.04747532399816,1.07116733503444
"87","Aiphanes_horrida","VEN","Aiphanes","Cocoseae","Arecoideae",1.95,"0","1","0","0","0","0","Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444
"88","Aiphanes_horrida","TRT","Aiphanes","Cocoseae","Arecoideae",1.95,"0","1","0","0","0","0","Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",3.04747532399816,1.07116733503444
"89","Aiphanes_horrida","BOL","Aiphanes","Cocoseae","Arecoideae",1.95,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444
"90","Aiphanes_lindeniana","CLM","Aiphanes","Cocoseae","Arecoideae",1.5,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.70543753433403,1.02558080188022
"91","Aiphanes_linearis","CLM","Aiphanes","Cocoseae","Arecoideae",4.5,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.30053771258888,1.09070442067197
"92","Aiphanes_macroloba","ECU","Aiphanes","Cocoseae","Arecoideae",1,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.10652015666425
"93","Aiphanes_macroloba","CLM","Aiphanes","Cocoseae","Arecoideae",1,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.7438004576893,1.10652015666425
"94","Aiphanes_minima","WIN","Aiphanes","Cocoseae","Arecoideae",1.4,"0","1","0","0","0","0","Americas","Windward Is.","Caribbean","SOUTHERN AMERICA",2.94625036856187,1.17443478768993
"95","Aiphanes_multiplex","CLM","Aiphanes","Cocoseae","Arecoideae",1.6,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.69318797997115,1.22420783919506
"96","Aiphanes_parvifolia","CLM","Aiphanes","Cocoseae","Arecoideae",0.85,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.288288158226,1.1279179171244
"97","Aiphanes_pilaris","CLM","Aiphanes","Cocoseae","Arecoideae",4.7,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.45237514574331,0.991623486367376
"98","Aiphanes_simplex","CLM","Aiphanes","Cocoseae","Arecoideae",0.9,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.30053771258888,1.09721678255114
"99","Aiphanes_spicata","PER","Aiphanes","Cocoseae","Arecoideae",1,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",3.65482505661589,1.13443027900357
"100","Aiphanes_tricuspidata","CLM","Aiphanes","Cocoseae","Arecoideae",0.75,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",3.70543753433403,1.22653368272333
"101","Aiphanes_tricuspidata","ECU","Aiphanes","Cocoseae","Arecoideae",0.75,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.70543753433403,1.22653368272333
"102","Aiphanes_ulei","PER","Aiphanes","Cocoseae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.59196302453486,1.05581676774782
"103","Aiphanes_ulei","ECU","Aiphanes","Cocoseae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.59196302453486,1.05581676774782
"104","Aiphanes_ulei","CLM","Aiphanes","Cocoseae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",2.59196302453486,1.05581676774782
"105","Aiphanes_ulei","BZN","Aiphanes","Cocoseae","Arecoideae",0.7,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.59196302453486,1.05581676774782
"106","Aiphanes_verrucosa","ECU","Aiphanes","Cocoseae","Arecoideae",2.25,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.45237514574331,1.10512465054728
"107","Aiphanes_weberbaueri","ECU","Aiphanes","Cocoseae","Arecoideae",0.85,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.03116282634808
"108","Aiphanes_weberbaueri","PER","Aiphanes","Cocoseae","Arecoideae",0.85,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.7438004576893,1.03116282634808
"109","Allagoptera_arenaria","BZE","Allagoptera","Cocoseae","Arecoideae",1.6,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",2.54135054681672,0.923708855341693
"110","Allagoptera_arenaria","BZS","Allagoptera","Cocoseae","Arecoideae",1.6,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",2.54135054681672,0.923708855341693
"111","Allagoptera_arenaria","BZL","Allagoptera","Cocoseae","Arecoideae",1.6,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",2.54135054681672,0.923708855341693
"112","Allagoptera_brevicalyx","BZE","Allagoptera","Cocoseae","Arecoideae",1.75,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.07358869299054,0.897659407824993
"113","Allagoptera_campestris","PAR","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Paraguay","Southern South America","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"114","Allagoptera_campestris","AGE","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Argentina Northeast","Southern South America","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"115","Allagoptera_campestris","BZE","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"116","Allagoptera_campestris","BZL","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"117","Allagoptera_campestris","BZS","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"118","Allagoptera_campestris","BZC","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"119","Allagoptera_campestris","BZN","Allagoptera","Cocoseae","Arecoideae",1.35,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767
"120","Allagoptera_caudescens","BZL","Allagoptera","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",2.23767568050786,0.913475143817275
"121","Allagoptera_caudescens","BZE","Allagoptera","Cocoseae","Arecoideae",4.25,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",2.23767568050786,0.913475143817275
"122","Allagoptera_leucocalyx","PAR","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Paraguay","Southern South America","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"123","Allagoptera_leucocalyx","BZN","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"124","Allagoptera_leucocalyx","BZE","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"125","Allagoptera_leucocalyx","BZL","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"126","Allagoptera_leucocalyx","BOL","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Bolivia","Western South America","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"127","Allagoptera_leucocalyx","BZC","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"128","Allagoptera_leucocalyx","BZS","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Brazil South","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"129","Allagoptera_leucocalyx","AGE","Allagoptera","Cocoseae","Arecoideae",2.65,"0","1","0","0","0","0","Americas","Argentina Northeast","Southern South America","SOUTHERN AMERICA",1.93400081419899,0.993018992484342
"130","Ammandra_decasperma","ECU","Ammandra","Phytelepheae","Ceroxyloideae",10,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",0.668688871245392,1.09535610772852
"131","Ammandra_decasperma","CLM","Ammandra","Phytelepheae","Ceroxyloideae",10,"0","1","0","0","0","0","Americas","Colombia","Western South America","SOUTHERN AMERICA",0.668688871245392,1.09535610772852
"132","Aphandra_natalia","ECU","Aphandra","Phytelepheae","Ceroxyloideae",4.75,"0","1","0","0","0","0","Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.13645072507157,1.15350219593544
"133","Aphandra_natalia","BZN","Aphandra","Phytelepheae","Ceroxyloideae",4.75,"0","1","0","0","0","0","Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.13645072507157,1.15350219593544
"134","Aphandra_natalia","PER","Aphandra","Phytelepheae","Ceroxyloideae",4.75,"0","1","0","0","0","0","Americas","Peru","Western South America","SOUTHERN AMERICA",2.13645072507157,1.15350219593544
"135","Archontophoenix_alexandrae","QLD","Archontophoenix","Areceae","Arecoideae",1.1,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",3.0980878017163,0.722290805792921
"136","Archontophoenix_cunninghamiana","QLD","Archontophoenix","Areceae","Arecoideae",1.25,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",3.30053771258888,0.803230160576954
