"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
"ouwie_Afr_avgl_22"	"OUMVA"	25971.0741783509	-51930.1483567019	-51930.1069773915	-51896.4329562045	6	1600	180	35	3.52952206924858	1.63258933381039	1e-09	1.02527554831083e-09	1.79175946922805	1.55673190187277e+47	-6.86396818018067e-40	0
"ouwie_Afr_avgl_23"	"OUMA"	24205.8097436604	-48401.6194873208	-48401.5899452233	-48373.5233202396	5	2100000	1200	-5.1e+08	3.40062264846478	1.87786964916572	1e-09	1e-09	1.79175946922805	1.27691197135178e+33	5.01166650717456e-76	1.09852371940755e-38
"ouwie_Afr_avgl_23"	"OUMVA"	24868.8603281124	-49725.7206562249	-49725.6792769145	-49692.0052557275	6	1600	190	31	0.821659828406802	8.44294328412725e-09	1e-09	0.00195660964836274	1.79175946922805	8102402969277314	4.45556678017874e-36	4.67422900565516e-22
"ouwie_Afr_avgl_24"	"OUMA"	26261.6131373503	-52513.2262747007	-52513.1967326032	-52485.1301076195	5	6.2e+09	1.1e+08	2200	3.27887787962381	1.23834761536963	1.0004897926489e-09	1.0004897926489e-09	1.79175946922805	1.53268882816799e+40	-9.34333642273549e-32	0
"ouwie_Afr_avgl_25"	"OUMA"	24973.6419141854	-49937.2838283708	-49937.2542862733	-49909.1876612897	5	2.3e+07	2400000	700	2.90655579534457	0.693079103417471	1.00005147257158e-09	1.00005147257158e-09	1.79175946922805	1.94122532268959e+59	4.4325332176105e-25	8.07085274805609e+34
"ouwie_Afr_avgl_25"	"OUMVA"	25513.09596252	-51014.1919250399	-51014.1505457296	-50980.4765245426	6	1900	60	2.9	3.33671056777116	0.825767998301041	1e-09	1.0227177080234e-09	1.79175946922805	7.61803444597125e+67	-7.15701530195378e-25	3.07939737868181e+43
"ouwie_Afr_avgl_26"	"OUMVA"	25240.1622166296	-50468.3244332591	-50468.2830539488	-50434.6090327618	6	1700	120	33	3.12235860526123	0.865050067199255	1e-09	5.57821407038558e-05	1.79175946922805	6.93166205909782e+39	-3.2277329566061e-35	0
"ouwie_Afr_avgl_26"	"OUMA"	25596.6263583742	-51183.2527167485	-51183.223174651	-51155.1565496673	5	6.2e+09	4.4e+09	-80	3.28194924836965	0.972648167850183	1.0000451897731e-09	1.0000451897731e-09	1.79175946922805	7.25246748201708e+40	-2.33872921927232e-33	0
"ouwie_Afr_avgl_27"	"OUMVA"	26153.9413608915	-52295.882721783	-52295.8413424727	-52262.1673212857	6	1900	63	1.6	3.42589560763425	1.66116952909018	1.00018381897739e-09	1e-09	1.79175946922805	4.42230710241507e+40	-3.74842650339477e-21	0
"ouwie_Afr_avgl_27"	"OUMA"	26159.2519371833	-52308.5038743665	-52308.474332269	-52280.4077072854	5	5.8e+09	7e+06	1400	3.42189870164089	1.67713335737212	1.00005419022278e-09	1.00005419022278e-09	1.79175946922805	1.35015630116108e+40	-9.9838236998784e-23	0
"ouwie_Afr_avgl_28"	"OUMVA"	16983.6269129163	-33955.2538258326	-33955.2124465223	-33921.5384253353	6	1400	270	25	0.0851440303401882	0.204761835443075	1e-09	3.12792120685137e-06	6734.27155100921	1715.42724736982	1.15107923613148	0.092022042743952
"ouwie_Afr_avgl_28"	"OUMA"	39518.3986885829	-79026.7973771657	-79026.7678350683	-78998.7012100846	5	6e+08	1.3e+08	54000	0.239952870558847	0.437166567905975	1e-09	1e-09	425579062.450323	198601.600862317	-44.1956215225184	0.031859524408362
"ouwie_Afr_avgl_29"	"OUMA"	22173.1004760223	-44336.2009520446	-44336.1714099471	-44308.1047849635	5	5.2e+08	1.7e+07	-2e+06	0.20630792246044	0.401639505474119	1e-09	1e-09	-9046631.79986687	0	2.39364140872858	0.0102438170138029
"ouwie_Afr_avgl_29"	"OUMVA"	26860.2092796146	-53708.4185592293	-53708.377179919	-53674.7031587319	6	1700	92	39	2.78269154444573	4.25717807676722e-07	1e-09	5.75964878701528e-06	1.79175946922805	2.73886168973681e+75	1.64869727213036e-63	0
"ouwie_Afr_avgl_3"	"OUMVA"	17730.1352911959	-35448.2705823919	-35448.2292030816	-35414.5551818945	6	5.6e+09	980	40	1e-09	0.191271062001137	1e-09	1.9411246165962e-08	-3501985.20610653	236624.377428663	-11.7425677135475	0.101874933054576
"ouwie_Afr_avgl_3"	"OUMA"	25603.4148610965	-51196.829722193	-51196.8001800956	-51168.7335551119	5	5.7e+09	4e+07	1100	3.43467287881206	1.26026937007759	1.00147104394077e-09	1.00147104394077e-09	1.79175946922805	1.03196426852686e+49	8.74962868819961e-26	3.92128374841212e+22
"ouwie_Afr_avgl_30"	"OUMVA"	25285.903722191	-50559.8074443821	-50559.7660650717	-50526.0920438847	6	5.8e+09	980	40	3.35750156784541	0.815231905310463	1.00691370673528e-09	4.32444032680025e-06	1.79175946922805	1.76970751334501e+60	3.03391877068476e-27	3.68610805461561e+25
"ouwie_Afr_avgl_30"	"OUMA"	72800.6342696315	-145591.268539263	-145591.238997165	-145563.172372182	5	3.5e+09	7.6e+08	-420000	0.343630096241933	0.538713353025104	1e-09	1e-09	-26482.6887180317	124.199267540897	-1.38515851118557	0
"ouwie_Afr_avgl_31"	"OUMVA"	25730.4642810271	-51448.9285620543	-51448.8871827439	-51415.2131615569	6	1700	130	28	3.39712427195298	1.23269582570054	1.00026200891041e-09	1e-09	1.79175946922805	3.41757607207979e+45	-9.27740912070433e-20	0
"ouwie_Afr_avgl_31"	"OUMA"	25870.9618496713	-51731.9236993427	-51731.8941572452	-51703.8275322616	5	5.8e+09	3.5e+07	1500	3.42406553514395	1.32363728037399	1e-09	1e-09	1.79175946922805	1.0969656819018e+44	-3.62100416539162e-16	0
"ouwie_Afr_avgl_32"	"OUMV"	-1981.76633650794	3973.53267301589	3973.56221511338	4001.62884009702	5	1.1e+08	40	-1.1e+08	2.28070137495089	2.28070137495089	1.90164680805888	2.26764910484718	0.499687886717211	0.0149105686177478	1.17166540409199	0.080768863224926
"ouwie_Afr_avgl_32"	"OUMVA"	25990.666660204	-51969.3333204079	-51969.2919410976	-51935.6179199105	6	1.1e+08	40	-1.1e+08	3.30728098892544	1.21916715239242	1.00011182094488e-09	1.0594880630081e-09	1.79175946922805	5.67683444167807e+46	-1.28204806703743e-28	0
"ouwie_Afr_avgl_32"	"OUMA"	26030.0539489366	-52050.1078978732	-52050.0783557757	-52022.011730792	5	3.3e+07	9100000	1400	3.23475004624743	1.23398166116394	1e-09	1e-09	1.79175946922805	3.95971452257787e+44	-1.2130991722525e-26	0
"ouwie_Afr_avgl_33"	"OUMA"	25517.4942683995	-51024.988536799	-51024.9589947015	-50996.8923697179	5	6.2e+09	5600000	1400	3.28074436188471	1.48214714083091	1e-09	1e-09	1.79175946922805	8.53799007450845e+33	-5.71939425743812e-58	0
"ouwie_Afr_avgl_34"	"OUMA"	37681.7588692648	-75353.5177385296	-75353.4881964321	-75325.4215714485	5	2.2e+07	3800000	13000	0.000730925169497047	0.459964936109926	1.04794861023486e-09	1.04794861023486e-09	1.03799991793691e-09	0	0.910154460010666	596639333275.465
