"SpecName","Area_code_L3","accGenus","PalmTribe","PalmSubfamily","AverageFruitLength_cm","Americas","Asia","Africa","Madagascar","Pacific","accRealm","area","region","continent","log_BBM_MCC","log_BBM_mean","regimes_to_check"
"Acrocomia_aculeata","HON","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Honduras","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","MXS","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Mexico Southwest","Mexico","NORTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","JAM","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Jamaica","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","GUY","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Guyana","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","BLZ","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Belize","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","VEN","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Venezuela","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","FRG","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","French Guiana","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","VNA","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Venezuelan Antilles","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","WIN","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Windward Is.","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","GUA","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Guatemala","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","BZN","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","BZC","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","MXT","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Mexico Southeast","Mexico","NORTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","BZL","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","COS","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Costa Rica","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","SUR","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Suriname","Northern South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","DOM","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Dominican Republic","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","TRT","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","BZE","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","CLM","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","HAI","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Haiti","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","CUB","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Cuba","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","PAN","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Panamá","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","ELS","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","El Salvador","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","LEE","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Leeward Is.","Caribbean","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","MXG","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Mexico Gulf","Mexico","NORTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_aculeata","NIC","Acrocomia","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Nicaragua","Central America","SOUTHERN AMERICA",0.618076393527248,1.07628419079665,NA
"Acrocomia_crispa","CUB","Acrocomia","Cocoseae","Arecoideae",2.5,1,0,0,0,0,"Americas","Cuba","Caribbean","SOUTHERN AMERICA",1.27603860386312,0.980459437431648,NA
"Acrocomia_emensis","BZC","Acrocomia","Cocoseae","Arecoideae",2,1,0,0,0,0,"Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",3.60421257889774,1.05349092421954,NA
"Acrocomia_emensis","BZL","Acrocomia","Cocoseae","Arecoideae",2,1,0,0,0,0,"Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",3.60421257889774,1.05349092421954,NA
"Acrocomia_emensis","BZS","Acrocomia","Cocoseae","Arecoideae",2,1,0,0,0,0,"Americas","Brazil South","Brazil","SOUTHERN AMERICA",3.60421257889774,1.05349092421954,NA
"Acrocomia_hassleri","BZC","Acrocomia","Cocoseae","Arecoideae",2.25,1,0,0,0,0,"Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",3.80666248977032,1.16466624487117,NA
"Acrocomia_hassleri","PAR","Acrocomia","Cocoseae","Arecoideae",2.25,1,0,0,0,0,"Americas","Paraguay","Southern South America","SOUTHERN AMERICA",3.80666248977032,1.16466624487117,NA
"Acrocomia_intumescens","BZE","Acrocomia","Cocoseae","Arecoideae",4.6,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.93400081419899,1.18141231827476,NA
"Acrocomia_totai","PAR","Acrocomia","Cocoseae","Arecoideae",3,1,0,0,0,0,"Americas","Paraguay","Southern South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774,NA
"Acrocomia_totai","BOL","Acrocomia","Cocoseae","Arecoideae",3,1,0,0,0,0,"Americas","Bolivia","Western South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774,NA
"Acrocomia_totai","BZC","Acrocomia","Cocoseae","Arecoideae",3,1,0,0,0,0,"Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",0.76991382668168,1.04511788751774,NA
"Acrocomia_totai","BZS","Acrocomia","Cocoseae","Arecoideae",3,1,0,0,0,0,"Americas","Brazil South","Brazil","SOUTHERN AMERICA",0.76991382668168,1.04511788751774,NA
"Acrocomia_totai","AGW","Acrocomia","Cocoseae","Arecoideae",3,1,0,0,0,0,"Americas","Argentina Northwest","Southern South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774,NA
"Acrocomia_totai","AGE","Acrocomia","Cocoseae","Arecoideae",3,1,0,0,0,0,"Americas","Argentina Northeast","Southern South America","SOUTHERN AMERICA",0.76991382668168,1.04511788751774,NA
"Actinokentia_divaricata","NWC","Actinokentia","Areceae","Arecoideae",2.6,0,0,0,0,1,"Pacific","New Caledonia","Southwestern Pacific","PACIFIC",3.80666248977032,0.658562693118137,NA
"Actinokentia_huerlimannii","NWC","Actinokentia","Areceae","Arecoideae",3,0,0,0,0,1,"Pacific","New Caledonia","Southwestern Pacific","PACIFIC",3.60421257889774,0.714848106502435,NA
"Actinorhytis_calapparia","NWG","Actinorhytis","Areceae","Arecoideae",10,0,1,0,0,0,"Asia","New Guinea","Papuasia","ASIA-TROPICAL",3.24992523487074,0.772994194709356,NA
"Actinorhytis_calapparia","SOL","Actinorhytis","Areceae","Arecoideae",10,0,1,0,0,0,"Asia","Solomon Is.","Papuasia","ASIA-TROPICAL",3.24992523487074,0.772994194709356,NA
"Adonidia_maturbongsii","NWG","Adonidia","Areceae","Arecoideae",2.3,0,1,0,0,0,"Asia","New Guinea","Papuasia","ASIA-TROPICAL",3.50298762346146,0.8809133344214,NA
"Adonidia_merrillii","BOR","Adonidia","Areceae","Arecoideae",2.5,0,1,0,0,0,"Asia","Borneo","Malesia","ASIA-TROPICAL",3.80666248977032,0.811603197278751,NA
"Adonidia_merrillii","PHI","Adonidia","Areceae","Arecoideae",2.5,0,1,0,0,0,"Asia","Philippines","Malesia","ASIA-TROPICAL",3.80666248977032,0.811603197278751,NA
"Aiphanes_acanthophylla","DOM","Aiphanes","Cocoseae","Arecoideae",1.4,1,0,0,0,0,"Americas","Dominican Republic","Caribbean","SOUTHERN AMERICA",3.50298762346146,1.1279179171244,NA
"Aiphanes_acanthophylla","PUE","Aiphanes","Cocoseae","Arecoideae",1.4,1,0,0,0,0,"Americas","Puerto Rico","Caribbean","SOUTHERN AMERICA",3.50298762346146,1.1279179171244,NA
"Aiphanes_acaulis","CLM","Aiphanes","Cocoseae","Arecoideae",1,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.65482505661589,1.02185945223497,NA
"Aiphanes_bicornis","ECU","Aiphanes","Cocoseae","Arecoideae",0.6,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.0980878017163,1.0632594670383,NA
"Aiphanes_chiribogensis","ECU","Aiphanes","Cocoseae","Arecoideae",1.1,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.75605001205218,1.0716325037401,NA
"Aiphanes_deltoidea","BZN","Aiphanes","Cocoseae","Arecoideae",1.3,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.80666248977032,1.10977633760384,NA
"Aiphanes_deltoidea","PER","Aiphanes","Cocoseae","Arecoideae",1.3,1,0,0,0,0,"Americas","Peru","Western South America","SOUTHERN AMERICA",3.80666248977032,1.10977633760384,NA
"Aiphanes_deltoidea","CLM","Aiphanes","Cocoseae","Arecoideae",1.3,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.80666248977032,1.10977633760384,NA
"Aiphanes_duquei","CLM","Aiphanes","Cocoseae","Arecoideae",1.05,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.70543753433403,1.1321044354753,NA
"Aiphanes_eggersii","ECU","Aiphanes","Cocoseae","Arecoideae",1.75,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.65482505661589,1.16931793192772,NA
"Aiphanes_erinacea","ECU","Aiphanes","Cocoseae","Arecoideae",0.75,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.14870027943445,1.04697856234036,NA
"Aiphanes_erinacea","CLM","Aiphanes","Cocoseae","Arecoideae",0.75,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.14870027943445,1.04697856234036,NA
"Aiphanes_gelatinosa","ECU","Aiphanes","Cocoseae","Arecoideae",1.5,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.13303477288661,NA
"Aiphanes_gelatinosa","CLM","Aiphanes","Cocoseae","Arecoideae",1.5,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",2.7438004576893,1.13303477288661,NA
"Aiphanes_graminifolia","CLM","Aiphanes","Cocoseae","Arecoideae",0.5,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.80666248977032,1.20932244061409,NA
"Aiphanes_grandis","ECU","Aiphanes","Cocoseae","Arecoideae",2.15,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.70543753433403,1.05209541810257,NA
"Aiphanes_hirsuta","ECU","Aiphanes","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659,NA
"Aiphanes_hirsuta","CLM","Aiphanes","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659,NA
"Aiphanes_hirsuta","PAN","Aiphanes","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Panamá","Central America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659,NA
"Aiphanes_hirsuta","COS","Aiphanes","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Costa Rica","Central America","SOUTHERN AMERICA",3.75605001205218,1.25723481729659,NA
"Aiphanes_horrida","CLM","Aiphanes","Cocoseae","Arecoideae",1.95,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444,NA
"Aiphanes_horrida","PER","Aiphanes","Cocoseae","Arecoideae",1.95,1,0,0,0,0,"Americas","Peru","Western South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444,NA
"Aiphanes_horrida","BZN","Aiphanes","Cocoseae","Arecoideae",1.95,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",3.04747532399816,1.07116733503444,NA
"Aiphanes_horrida","VEN","Aiphanes","Cocoseae","Arecoideae",1.95,1,0,0,0,0,"Americas","Venezuela","Northern South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444,NA
"Aiphanes_horrida","TRT","Aiphanes","Cocoseae","Arecoideae",1.95,1,0,0,0,0,"Americas","Trinidad-Tobago","Caribbean","SOUTHERN AMERICA",3.04747532399816,1.07116733503444,NA
"Aiphanes_horrida","BOL","Aiphanes","Cocoseae","Arecoideae",1.95,1,0,0,0,0,"Americas","Bolivia","Western South America","SOUTHERN AMERICA",3.04747532399816,1.07116733503444,NA
"Aiphanes_lindeniana","CLM","Aiphanes","Cocoseae","Arecoideae",1.5,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.70543753433403,1.02558080188022,NA
"Aiphanes_linearis","CLM","Aiphanes","Cocoseae","Arecoideae",4.5,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.30053771258888,1.09070442067197,NA
"Aiphanes_macroloba","ECU","Aiphanes","Cocoseae","Arecoideae",1,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.10652015666425,NA
"Aiphanes_macroloba","CLM","Aiphanes","Cocoseae","Arecoideae",1,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",2.7438004576893,1.10652015666425,NA
"Aiphanes_minima","WIN","Aiphanes","Cocoseae","Arecoideae",1.4,1,0,0,0,0,"Americas","Windward Is.","Caribbean","SOUTHERN AMERICA",2.94625036856187,1.17443478768993,NA
"Aiphanes_multiplex","CLM","Aiphanes","Cocoseae","Arecoideae",1.6,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",2.69318797997115,1.22420783919506,NA
"Aiphanes_parvifolia","CLM","Aiphanes","Cocoseae","Arecoideae",0.85,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",2.288288158226,1.1279179171244,NA
"Aiphanes_pilaris","CLM","Aiphanes","Cocoseae","Arecoideae",4.7,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.45237514574331,0.991623486367376,NA
"Aiphanes_simplex","CLM","Aiphanes","Cocoseae","Arecoideae",0.9,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.30053771258888,1.09721678255114,NA
"Aiphanes_spicata","PER","Aiphanes","Cocoseae","Arecoideae",1,1,0,0,0,0,"Americas","Peru","Western South America","SOUTHERN AMERICA",3.65482505661589,1.13443027900357,NA
"Aiphanes_tricuspidata","CLM","Aiphanes","Cocoseae","Arecoideae",0.75,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",3.70543753433403,1.22653368272333,NA
"Aiphanes_tricuspidata","ECU","Aiphanes","Cocoseae","Arecoideae",0.75,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.70543753433403,1.22653368272333,NA
"Aiphanes_ulei","PER","Aiphanes","Cocoseae","Arecoideae",0.7,1,0,0,0,0,"Americas","Peru","Western South America","SOUTHERN AMERICA",2.59196302453486,1.05581676774782,NA
"Aiphanes_ulei","ECU","Aiphanes","Cocoseae","Arecoideae",0.7,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.59196302453486,1.05581676774782,NA
"Aiphanes_ulei","CLM","Aiphanes","Cocoseae","Arecoideae",0.7,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",2.59196302453486,1.05581676774782,NA
"Aiphanes_ulei","BZN","Aiphanes","Cocoseae","Arecoideae",0.7,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.59196302453486,1.05581676774782,NA
"Aiphanes_verrucosa","ECU","Aiphanes","Cocoseae","Arecoideae",2.25,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",3.45237514574331,1.10512465054728,NA
"Aiphanes_weberbaueri","ECU","Aiphanes","Cocoseae","Arecoideae",0.85,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.7438004576893,1.03116282634808,NA
"Aiphanes_weberbaueri","PER","Aiphanes","Cocoseae","Arecoideae",0.85,1,0,0,0,0,"Americas","Peru","Western South America","SOUTHERN AMERICA",2.7438004576893,1.03116282634808,NA
"Allagoptera_arenaria","BZE","Allagoptera","Cocoseae","Arecoideae",1.6,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",2.54135054681672,0.923708855341693,NA
"Allagoptera_arenaria","BZS","Allagoptera","Cocoseae","Arecoideae",1.6,1,0,0,0,0,"Americas","Brazil South","Brazil","SOUTHERN AMERICA",2.54135054681672,0.923708855341693,NA
"Allagoptera_arenaria","BZL","Allagoptera","Cocoseae","Arecoideae",1.6,1,0,0,0,0,"Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",2.54135054681672,0.923708855341693,NA
"Allagoptera_brevicalyx","BZE","Allagoptera","Cocoseae","Arecoideae",1.75,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.07358869299054,0.897659407824993,NA
"Allagoptera_campestris","PAR","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Paraguay","Southern South America","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_campestris","AGE","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Argentina Northeast","Southern South America","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_campestris","BZE","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_campestris","BZL","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_campestris","BZS","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Brazil South","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_campestris","BZC","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_campestris","BZN","Allagoptera","Cocoseae","Arecoideae",1.35,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.63032594789013,0.934407735571767,NA
"Allagoptera_caudescens","BZL","Allagoptera","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",2.23767568050786,0.913475143817275,NA
"Allagoptera_caudescens","BZE","Allagoptera","Cocoseae","Arecoideae",4.25,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",2.23767568050786,0.913475143817275,NA
"Allagoptera_leucocalyx","PAR","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Paraguay","Southern South America","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","BZN","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","BZE","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Brazil Northeast","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","BZL","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Brazil Southeast","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","BOL","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Bolivia","Western South America","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","BZC","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Brazil West-Central","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","BZS","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Brazil South","Brazil","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Allagoptera_leucocalyx","AGE","Allagoptera","Cocoseae","Arecoideae",2.65,1,0,0,0,0,"Americas","Argentina Northeast","Southern South America","SOUTHERN AMERICA",1.93400081419899,0.993018992484342,NA
"Ammandra_decasperma","ECU","Ammandra","Phytelepheae","Ceroxyloideae",10,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",0.668688871245392,1.09535610772852,NA
"Ammandra_decasperma","CLM","Ammandra","Phytelepheae","Ceroxyloideae",10,1,0,0,0,0,"Americas","Colombia","Western South America","SOUTHERN AMERICA",0.668688871245392,1.09535610772852,NA
"Aphandra_natalia","ECU","Aphandra","Phytelepheae","Ceroxyloideae",4.75,1,0,0,0,0,"Americas","Ecuador","Western South America","SOUTHERN AMERICA",2.13645072507157,1.15350219593544,NA
"Aphandra_natalia","BZN","Aphandra","Phytelepheae","Ceroxyloideae",4.75,1,0,0,0,0,"Americas","Brazil North","Brazil","SOUTHERN AMERICA",2.13645072507157,1.15350219593544,NA
"Aphandra_natalia","PER","Aphandra","Phytelepheae","Ceroxyloideae",4.75,1,0,0,0,0,"Americas","Peru","Western South America","SOUTHERN AMERICA",2.13645072507157,1.15350219593544,NA
"Archontophoenix_alexandrae","QLD","Archontophoenix","Areceae","Arecoideae",1.1,0,0,0,0,1,"Pacific","Queensland","Australia","AUSTRALASIA",3.0980878017163,0.722290805792921,NA
"Archontophoenix_cunninghamiana","QLD","Archontophoenix","Areceae","Arecoideae",1.25,0,0,0,0,1,"Pacific","Queensland","Australia","AUSTRALASIA",3.30053771258888,0.803230160576954,NA
