Area_code_L3,SpecName
MXT,Chamaedorea_simplex
MXT,Chamaedorea_stolonifera
MXT,Chamaedorea_stricta
MXT,Chamaedorea_tepejilote
MXT,Chamaedorea_vulgata
MXT,Chamaedorea_whitelockiana
MXT,Chamaedorea_woodsoniana
MXT,Coccothrinax_readii
MXT,Cryosophila_nana
MXT,Cryosophila_stauracantha
MXT,Desmoncus_chinantlensis
MXT,Gaussia_gomez-pompae
MXT,Gaussia_maya
MXT,Geonoma_interrupta
MXT,Geonoma_pinnatifrons
MXT,Geonoma_undata
MXT,Pseudophoenix_sargentii
MXT,Reinhardtia_elegans
MXT,Reinhardtia_gracilis
MXT,Reinhardtia_simplex
MXT,Roystonea_dunlapiana
MXT,Roystonea_regia
MXT,Sabal_gretherae
MXT,Sabal_mauritiiformis
MXT,Sabal_mexicana
MXT,Sabal_yapa
MXT,Synechanthus_fibrosus
MXT,Thrinax_radiata
MYA,Areca_triandra
MYA,Arenga_caudata
MYA,Arenga_pinnata
MYA,Arenga_westerhoutii
MYA,Borassodendron_machadonis
MYA,Borassus_flabellifer
MYA,Calamus_acanthospathus
MYA,Calamus_arborescens
MYA,Calamus_concinnus
MYA,Calamus_erectus
MYA,Calamus_flagellum
MYA,Calamus_floribundus
MYA,Calamus_gracilis
MYA,Calamus_gregisectus
MYA,Calamus_guruba
MYA,Calamus_henryanus
MYA,Calamus_hukaungensis
MYA,Calamus_hypoleucus
MYA,Calamus_javensis
MYA,Calamus_latifolius
MYA,Calamus_leptospadix
MYA,Calamus_longisetus
MYA,Calamus_luridus
MYA,Calamus_melanacanthos
MYA,Calamus_nambariensis
MYA,Calamus_oxleyanus
MYA,Calamus_palustris
MYA,Calamus_peregrinus
MYA,Calamus_platyspathus
MYA,Calamus_rotang
MYA,Calamus_rudentum
MYA,Calamus_siamensis
MYA,Calamus_spicatus
MYA,Calamus_tenuis
MYA,Calamus_viminalis
MYA,Caryota_maxima
MYA,Caryota_mitis
MYA,Caryota_obtusa
MYA,Corypha_taliera
MYA,Corypha_utan
MYA,Daemonorops_jenkinsiana
MYA,Daemonorops_kurziana
MYA,Korthalsia_laciniosa
MYA,Licuala_merguensis
MYA,Licuala_peltata
MYA,Licuala_spinosa
MYA,Livistona_jenkinsiana
MYA,Livistona_speciosa
MYA,Myrialepis_paradoxa
MYA,Nypa_fruticans
MYA,Phoenix_loureiroi
MYA,Phoenix_paludosa
MYA,Phoenix_roebelenii
MYA,Phoenix_sylvestris
MYA,Pinanga_acuminata
MYA,Pinanga_auriculata
MYA,Pinanga_gracilis
MYA,Pinanga_griffithii
MYA,Pinanga_hexasticha
MYA,Pinanga_hymenospatha
MYA,Pinanga_lacei
MYA,Pinanga_plicata
MYA,Pinanga_simplicifrons
MYA,Pinanga_sylvestris
MYA,Pinanga_tomentosa
MYA,Pinanga_versicolor
MYA,Plectocomia_assamica
MYA,Plectocomia_elongata
MYA,Plectocomia_macrostachya
MYA,Plectocomiopsis_geminiflora
MYA,Salacca_griffithii
MYA,Salacca_secunda
MYA,Salacca_wallichiana
MYA,Trachycarpus_fortunei
MYA,Trachycarpus_martianus
MYA,Wallichia_caryotoides
MYA,Wallichia_disticha
MYA,Wallichia_lidiae
MYA,Wallichia_oblongifolia
NAM,Hyphaene_petersiana
NAM,Phoenix_reclinata
NAT,Hyphaene_coriacea
NAT,Jubaeopsis_caffra
NAT,Phoenix_reclinata
NAT,Raphia_australis
NCA,Sabal_minor
NCA,Sabal_palmetto
NCB,Areca_triandra
NCB,Bentinckia_nicobarica
NCB,Calamus_andamanicus
NCB,Calamus_dilaceratus
NCB,Calamus_longisetus
NCB,Calamus_nicobaricus
NCB,Calamus_palustris
NCB,Calamus_pseudorivalis
NCB,Calamus_semierectus
NCB,Calamus_unifarius
NCB,Calamus_viminalis
NCB,Caryota_mitis
NCB,Korthalsia_echinometra
NCB,Korthalsia_laciniosa
NCB,Licuala_peltata
NCB,Licuala_spinosa
NCB,Nypa_fruticans
NCB,Phoenix_paludosa
NCB,Pinanga_manii
NCB,Rhopaloblaste_augusta
NEP,Calamus_acanthospathus
NEP,Calamus_erectus
NEP,Calamus_flagellum
NEP,Calamus_latifolius
NEP,Calamus_leptospadix
NEP,Phoenix_acaulis
NEP,Phoenix_loureiroi
NEP,Phoenix_sylvestris
NEP,Pinanga_gracilis
NEP,Plectocomia_himalayana
NEP,Trachycarpus_martianus
NEP,Wallichia_oblongifolia
NFK,Hedyscepe_canterburyana
NFK,Howea_belmoreana
NFK,Howea_forsteriana
NFK,Lepidorrhachis_mooreana
NFK,Rhopalostylis_baueri
NGA,Borassus_aethiopum
NGA,Borassus_akeassii
NGA,Calamus_deerratus
NGA,Elaeis_guineensis
NGA,Eremospatha_hookeri
NGA,Eremospatha_laurentii
NGA,Eremospatha_macrocarpa
NGA,Eremospatha_quinquecostulata
NGA,Eremospatha_wendlandiana
NGA,Hyphaene_thebaica
NGA,Laccosperma_acutiflorum
NGA,Laccosperma_opacum
NGA,Laccosperma_robustum
NGA,Laccosperma_secundiflorum
NGA,Oncocalamus_tuleyi
NGA,Oncocalamus_wrightianus
NGA,Phoenix_reclinata
NGA,Podococcus_barteri
NGA,Raphia_africana
NGA,Raphia_farinifera
NGA,Raphia_hookeri
NGA,Raphia_longiflora
NGA,Raphia_mambillensis
NGA,Raphia_mannii
NGA,Raphia_monbuttorum
NGA,Raphia_regalis
NGA,Raphia_sudanica
NGA,Raphia_taedigera
NGA,Raphia_vinifera
NGA,Sclerosperma_mannii
NGR,Borassus_aethiopum
NGR,Borassus_akeassii
NGR,Calamus_deerratus
NGR,Hyphaene_thebaica
NGR,Laccosperma_secundiflorum
NGR,Raphia_sudanica
NIC,Acoelorrhaphe_wrightii
NIC,Acrocomia_aculeata
NIC,Asterogyne_martiana
NIC,Astrocaryum_alatum
NIC,Astrocaryum_mexicanum
NIC,Attalea_cohune
NIC,Attalea_rostrata
NIC,Bactris_caudata
NIC,Bactris_coloradonis
NIC,Bactris_dianeura
NIC,Bactris_gasipaes
NIC,Bactris_gracilior
NIC,Bactris_grayumii
NIC,Bactris_guineensis
NIC,Bactris_major
NIC,Bactris_mexicana
NIC,Bactris_obovata
NIC,Brahea_salvadorensis
NIC,Calyptrogyne_ghiesbreghtiana
NIC,Chamaedorea_costaricana
NIC,Chamaedorea_dammeriana
NIC,Chamaedorea_deckeriana
NIC,Chamaedorea_graminifolia
NIC,Chamaedorea_lucidifrons
NIC,Chamaedorea_neurochlamys
NIC,Chamaedorea_oblongata
NIC,Chamaedorea_pinnatifrons
NIC,Chamaedorea_tepejilote
NIC,Chamaedorea_woodsoniana
NIC,Colpothrinax_aphanopetala
NIC,Cryosophila_warscewiczii
NIC,Desmoncus_chinantlensis
NIC,Desmoncus_moorei
NIC,Elaeis_oleifera
NIC,Euterpe_precatoria
NIC,Geonoma_congesta
NIC,Geonoma_cuneata
NIC,Geonoma_deversa
NIC,Geonoma_ferruginea
NIC,Geonoma_interrupta
NIC,Geonoma_longivaginata
NIC,Geonoma_orbignyana
NIC,Geonoma_pinnatifrons
NIC,Geonoma_undata
NIC,Iriartea_deltoidea
NIC,Manicaria_saccifera
NIC,Neonicholsonia_watsonii
NIC,Pholidostachys_pulchra
NIC,Prestoea_acuminata
NIC,Prestoea_decurrens
NIC,Prestoea_longepetiolata
NIC,Prestoea_schultzeana
NIC,Raphia_taedigera
NIC,Reinhardtia_gracilis
NIC,Reinhardtia_koschnyana
NIC,Reinhardtia_latisecta
NIC,Reinhardtia_simplex
NIC,Roystonea_dunlapiana
NIC,Sabal_mexicana
NIC,Socratea_exorrhiza
NIC,Synechanthus_fibrosus
NIC,Synechanthus_warscewiczianus
NIC,Thrinax_radiata
NIC,Welfia_regia
NNS,Arenga_ryukyuensis
NNS,Livistona_chinensis
NNS,Nypa_fruticans
NNS,Satakentia_liukiuensis
NSW,Archontophoenix_cunninghamiana
NSW,Calamus_muelleri
NSW,Linospadix_monostachyos
NSW,Livistona_australis
NTA,Arenga_microcarpa
NTA,Carpentaria_acuminata
NTA,Corypha_utan
NTA,Hydriastele_ramsayi
NTA,Hydriastele_wendlandiana
NTA,Livistona_benthamii
NTA,Livistona_humilis
NTA,Livistona_inermis
NTA,Livistona_lorophylla
NTA,Livistona_mariae
NTA,Livistona_rigida
NTA,Livistona_victoriae
NTA,Nypa_fruticans
NTA,Ptychosperma_macarthurii
NWC,Actinokentia_divaricata
NWC,Actinokentia_huerlimannii
NWC,Basselinia_deplanchei
NWC,Basselinia_eriostachys
NWC,Basselinia_favieri
NWC,Basselinia_glabrata
NWC,Basselinia_gracilis
NWC,Basselinia_humboldtiana
NWC,Basselinia_iterata
NWC,Basselinia_moorei
NWC,Basselinia_pancheri
NWC,Basselinia_porphyrea
NWC,Basselinia_sordida
NWC,Basselinia_tomentosa
NWC,Basselinia_velutina
NWC,Basselinia_vestita
NWC,Burretiokentia_dumasii
NWC,Burretiokentia_grandiflora
NWC,Burretiokentia_hapala
NWC,Burretiokentia_koghiensis
NWC,Burretiokentia_vieillardii
NWC,Chambeyronia_lepidota
NWC,Chambeyronia_macrocarpa
NWC,Clinosperma_bracteale
NWC,Clinosperma_lanuginosa
NWC,Clinosperma_macrocarpa
NWC,Clinosperma_vaginata
NWC,Cyphokentia_cerifera
NWC,Cyphokentia_macrostachya
NWC,Cyphophoenix_alba
NWC,Cyphophoenix_elegans
NWC,Cyphophoenix_fulcita
NWC,Cyphophoenix_nucele
NWC,Cyphosperma_balansae
NWC,Kentiopsis_magnifica
NWC,Kentiopsis_oliviformis
NWC,Kentiopsis_piersoniorum
NWC,Kentiopsis_pyriformis
NWC,Saribus_jeanneneyi
NWG,Actinorhytis_calapparia
NWG,Adonidia_maturbongsii
NWG,Areca_congesta
NWG,Areca_ledermanniana
NWG,Areca_macrocalyx
NWG,Areca_mandacanii
NWG,Arenga_microcarpa
NWG,Borassus_heineanus
NWG,Brassiophoenix_drymophloeoides
NWG,Brassiophoenix_schumannii
NWG,Calamus_altiscandens
NWG,Calamus_anomalus
NWG,Calamus_arfakianus
NWG,Calamus_aruensis
NWG,Calamus_bankae
NWG,Calamus_barbatus
NWG,Calamus_brassii
NWG,Calamus_brevifolius
NWG,Calamus_cuthbertsonii
NWG,Calamus_dasyacanthus
NWG,Calamus_depauperatus
NWG,Calamus_distentus
NWG,Calamus_essigii
NWG,Calamus_eximius
NWG,Calamus_fertilis
NWG,Calamus_fuscus
NWG,Calamus_gogolensis
NWG,Calamus_hartmannii
NWG,Calamus_heteracanthus
NWG,Calamus_humboldtianus
NWG,Calamus_interruptus
NWG,Calamus_klossii
NWG,Calamus_lauterbachii
NWG,Calamus_ledermannianus
NWG,Calamus_longipinna
NWG,Calamus_macgregorii
NWG,Calamus_macrochlamys
NWG,Calamus_maturbongsii
NWG,Calamus_mayrii
NWG,Calamus_moszkowskianus
NWG,Calamus_multisetosus
NWG,Calamus_myriocarpus
NWG,Calamus_nannostachys
NWG,Calamus_pachypus
NWG,Calamus_papuanus
NWG,Calamus_pholidostachys
NWG,Calamus_pilosissimus
NWG,Calamus_polycladus
NWG,Calamus_prattianus
NWG,Calamus_pseudozebrinus
NWG,Calamus_reticulatus
NWG,Calamus_scabrispathus
NWG,Calamus_schlechterianus
NWG,Calamus_sepikensis
NWG,Calamus_serrulatus
NWG,Calamus_sessilifolius
NWG,Calamus_vestitus
NWG,Calamus_vitiensis
NWG,Calamus_wanggaii
NWG,Calamus_warburgii
NWG,Calamus_wari-wariensis
NWG,Calamus_zebrinus
NWG,Calyptrocalyx_albertisianus
NWG,Calyptrocalyx_amoenus
NWG,Calyptrocalyx_arfakianus
NWG,Calyptrocalyx_awa
NWG,Calyptrocalyx_caudiculatus
NWG,Calyptrocalyx_doxanthus
NWG,Calyptrocalyx_elegans
NWG,Calyptrocalyx_flabellatus
NWG,Calyptrocalyx_forbesii
NWG,Calyptrocalyx_geonomiformis
NWG,Calyptrocalyx_hollrungii
NWG,Calyptrocalyx_julianettii
NWG,Calyptrocalyx_lauterbachianus
NWG,Calyptrocalyx_laxiflorus
NWG,Calyptrocalyx_lepidotus
NWG,Calyptrocalyx_leptostachys
NWG,Calyptrocalyx_merrillianus
NWG,Calyptrocalyx_micholitzii
NWG,Calyptrocalyx_multifidus
NWG,Calyptrocalyx_pachystachys
NWG,Calyptrocalyx_pauciflorus
NWG,Calyptrocalyx_polyphyllus
NWG,Calyptrocalyx_pusillus
NWG,Calyptrocalyx_sessiliflorus
NWG,Calyptrocalyx_yamutumene
NWG,Caryota_rumphiana
NWG,Caryota_zebrina
NWG,Cocos_nucifera
NWG,Corypha_utan
NWG,Cyrtostachys_bakeri
NWG,Cyrtostachys_barbata
NWG,Cyrtostachys_elegans
NWG,Cyrtostachys_excelsa
NWG,Cyrtostachys_glauca
NWG,Cyrtostachys_loriae
NWG,Daemonorops_aruensis
NWG,Dransfieldia_micrantha
NWG,Drymophloeus_litigiosus
NWG,Drymophloeus_oliviformis
NWG,Heterospathe_annectens
NWG,Heterospathe_arfakiana
NWG,Heterospathe_barfodii
NWG,Heterospathe_clemensiae
NWG,Heterospathe_compsoclada
NWG,Heterospathe_delicatula
NWG,Heterospathe_elata
NWG,Heterospathe_elegans
NWG,Heterospathe_glabra
NWG,Heterospathe_ledermanniana
NWG,Heterospathe_lepidota
NWG,Heterospathe_macgregorii
NWG,Heterospathe_muelleriana
NWG,Heterospathe_obriensis
NWG,Heterospathe_pilosa
NWG,Heterospathe_porcata
NWG,Heterospathe_pulchra
NWG,Heterospathe_pullenii
NWG,Heterospathe_sphaerocarpa
NWG,Hydriastele_affinis
NWG,Hydriastele_aprica
NWG,Hydriastele_beccariana
NWG,Hydriastele_biakensis
NWG,Hydriastele_brassii
NWG,Hydriastele_cariosa
NWG,Hydriastele_carrii
NWG,Hydriastele_chaunostachys
NWG,Hydriastele_costata
NWG,Hydriastele_cyclopensis
NWG,Hydriastele_dransfieldii
NWG,Hydriastele_flabellata
NWG,Hydriastele_geelvinkiana
NWG,Hydriastele_gibbsiana
NWG,Hydriastele_gracilis
NWG,Hydriastele_ledermanniana
NWG,Hydriastele_lepidota
NWG,Hydriastele_longispatha
NWG,Hydriastele_lurida
NWG,Hydriastele_mayrii
NWG,Hydriastele_micrantha
NWG,Hydriastele_microspadix
NWG,Hydriastele_montana
NWG,Hydriastele_pinangoides
NWG,Hydriastele_pleurocarpa
NWG,Hydriastele_procera
NWG,Hydriastele_rheophytica
NWG,Hydriastele_rhopalocarpa
NWG,Hydriastele_rostrata
NWG,Hydriastele_valida
NWG,Hydriastele_variabilis
NWG,Korthalsia_brassii
NWG,Korthalsia_zippelii
NWG,Licuala_angustiloba
NWG,Licuala_anomala
NWG,Licuala_aruensis
NWG,Licuala_bacularia
NWG,Licuala_beccariana
NWG,Licuala_bellatula
NWG,Licuala_bifida
NWG,Licuala_brevicalyx
NWG,Licuala_concinna
NWG,Licuala_crassiflora
NWG,Licuala_debilis
NWG,Licuala_flavida
NWG,Licuala_gjellerupii
NWG,Licuala_graminifolia
NWG,Licuala_grandiflora
NWG,Licuala_insignis
NWG,Licuala_klossii
NWG,Licuala_lauterbachii
NWG,Licuala_leprosa
NWG,Licuala_leptocalyx
NWG,Licuala_linearis
NWG,Licuala_longispadix
NWG,Licuala_macrantha
NWG,Licuala_magna
NWG,Licuala_micrantha
NWG,Licuala_montana
NWG,Licuala_moszkowskiana
NWG,Licuala_naumoniensis
NWG,Licuala_oninensis
NWG,Licuala_pachycalyx
NWG,Licuala_parviflora
NWG,Licuala_paucisecta
NWG,Licuala_penduliflora
NWG,Licuala_platydactyla
NWG,Licuala_polyschista
NWG,Licuala_pulchella
NWG,Licuala_robusta
NWG,Licuala_simplex
NWG,Licuala_steinii
NWG,Licuala_tanycola
NWG,Licuala_telifera
NWG,Licuala_urciflora
NWG,Linospadix_albertisianus
NWG,Linospadix_caninus
NWG,Livistona_benthamii
NWG,Livistona_muelleri
NWG,Metroxylon_sagu
NWG,Metroxylon_salomonense
NWG,Nypa_fruticans
NWG,Orania_archboldiana
NWG,Orania_bakeri
NWG,Orania_dafonsoroensis
NWG,Orania_deflexa
NWG,Orania_disticha
NWG,Orania_ferruginea
NWG,Orania_gagavu
NWG,Orania_glauca
NWG,Orania_grandiflora
NWG,Orania_lauterbachiana
NWG,Orania_littoralis
NWG,Orania_longistaminodia
NWG,Orania_macropetala
NWG,Orania_micrantha
NWG,Orania_oreophila
NWG,Orania_palindan
NWG,Orania_parva
NWG,Orania_regalis
NWG,Orania_subdisticha
NWG,Orania_tabubilensis
NWG,Orania_timikae
NWG,Orania_zonae
NWG,Pigafetta_filaris
NWG,Pinanga_rumphiana
NWG,Ptychococcus_lepidotus
NWG,Ptychococcus_paradoxus
NWG,Ptychosperma_ambiguum
NWG,Ptychosperma_buabe
NWG,Ptychosperma_burretianum
NWG,Ptychosperma_caryotoides
NWG,Ptychosperma_cuneatum
NWG,Ptychosperma_furcatum
NWG,Ptychosperma_hartmannii
NWG,Ptychosperma_lauterbachii
NWG,Ptychosperma_lineare
NWG,Ptychosperma_macarthurii
NWG,Ptychosperma_macrocerum
NWG,Ptychosperma_mambare
NWG,Ptychosperma_microcarpum
NWG,Ptychosperma_mooreanum
NWG,Ptychosperma_nicolai
NWG,Ptychosperma_praemorsum
NWG,Ptychosperma_propinquum
NWG,Ptychosperma_pullenii
NWG,Ptychosperma_ramosissimum
NWG,Ptychosperma_rosselense
NWG,Ptychosperma_salomonense
NWG,Ptychosperma_sanderianum
NWG,Ptychosperma_schefferi
NWG,Ptychosperma_streimannii
NWG,Ptychosperma_tagulense
NWG,Ptychosperma_vestitum
NWG,Ptychosperma_waitianum
NWG,Rhopaloblaste_ceramica
NWG,Rhopaloblaste_ledermanniana
NWG,Saribus_brevifolius
NWG,Saribus_chocolatinus
NWG,Saribus_papuanus
NWG,Saribus_rotundifolius
NWG,Saribus_surru
NWG,Saribus_tothur
NWG,Saribus_woodfordii
NWG,Sommieria_leucophylla
NZN,Rhopalostylis_sapida
NZS,Rhopalostylis_sapida
OGA,Clinostigma_savoryanum
OGA,Livistona_boninensis
OKL,Sabal_minor
OMA,Nannorrhops_ritchieana
OMA,Phoenix_caespitosa
OMA,Phoenix_dactylifera
PAK,Nannorrhops_ritchieana
PAK,Phoenix_dactylifera
PAK,Phoenix_loureiroi
PAK,Phoenix_sylvestris
PAL,Hyphaene_thebaica
PAN,Acrocomia_aculeata
PAN,Aiphanes_hirsuta
PAN,Asterogyne_martiana
PAN,Astrocaryum_alatum
PAN,Astrocaryum_confertum
PAN,Astrocaryum_standleyanum
PAN,Attalea_allenii
PAN,Attalea_iguadummat
PAN,Attalea_rostrata
PAN,Bactris_barronis
PAN,Bactris_caudata
PAN,Bactris_charnleyae
PAN,Bactris_coloniata
PAN,Bactris_coloradonis
PAN,Bactris_dianeura
PAN,Bactris_gasipaes
PAN,Bactris_glandulosa
PAN,Bactris_gracilior
PAN,Bactris_guineensis
PAN,Bactris_kunorum
PAN,Bactris_major
PAN,Bactris_maraja
PAN,Bactris_militaris
PAN,Bactris_obovata
PAN,Bactris_panamensis
PAN,Bactris_pilosa
PAN,Calyptrogyne_allenii
PAN,Calyptrogyne_anomala
PAN,Calyptrogyne_coloradensis
PAN,Calyptrogyne_condensata
PAN,Calyptrogyne_costatifrons
PAN,Calyptrogyne_deneversii
PAN,Calyptrogyne_fortunensis
PAN,Calyptrogyne_ghiesbreghtiana
PAN,Calyptrogyne_kunorum
PAN,Calyptrogyne_panamensis
PAN,Calyptrogyne_pubescens
PAN,Calyptrogyne_sanblasensis
PAN,Calyptrogyne_tutensis
PAN,Chamaedorea_allenii
PAN,Chamaedorea_amabilis
PAN,Chamaedorea_anemophila
PAN,Chamaedorea_arenbergiana
PAN,Chamaedorea_brachyclada
PAN,Chamaedorea_correae
PAN,Chamaedorea_costaricana
PAN,Chamaedorea_dammeriana
PAN,Chamaedorea_deckeriana
PAN,Chamaedorea_deneversiana
PAN,Chamaedorea_guntheriana
PAN,Chamaedorea_lucidifrons
PAN,Chamaedorea_macrospadix
PAN,Chamaedorea_matae
PAN,Chamaedorea_microphylla
PAN,Chamaedorea_palmeriana
PAN,Chamaedorea_pinnatifrons
PAN,Chamaedorea_pittieri
PAN,Chamaedorea_ponderosa
PAN,Chamaedorea_pumila
PAN,Chamaedorea_pygmaea
PAN,Chamaedorea_recurvata
PAN,Chamaedorea_robertii
PAN,Chamaedorea_rossteniorum
PAN,Chamaedorea_scheryi
PAN,Chamaedorea_serpens
PAN,Chamaedorea_stenocarpa
PAN,Chamaedorea_stricta
PAN,Chamaedorea_subjectifolia
PAN,Chamaedorea_tepejilote
PAN,Chamaedorea_verecunda
PAN,Chamaedorea_warscewiczii
PAN,Chamaedorea_woodsoniana
PAN,Colpothrinax_aphanopetala
PAN,Cryosophila_bartlettii
PAN,Cryosophila_guagara
PAN,Cryosophila_kalbreyeri
PAN,Cryosophila_warscewiczii
PAN,Desmoncus_cirrhifer
PAN,Desmoncus_kunarius
PAN,Desmoncus_myriacanthos
PAN,Desmoncus_obovoideus
PAN,Dictyocaryum_lamarckianum
PAN,Elaeis_oleifera
PAN,Euterpe_precatoria
PAN,Geonoma_calyptrogynoidea
PAN,Geonoma_concinnoidea
PAN,Geonoma_congesta
PAN,Geonoma_cuneata
PAN,Geonoma_deneversii
PAN,Geonoma_deversa
PAN,Geonoma_epetiolata
PAN,Geonoma_hugonis
PAN,Geonoma_interrupta
PAN,Geonoma_lehmannii
PAN,Geonoma_longivaginata
PAN,Geonoma_monospatha
PAN,Geonoma_mooreana
PAN,Geonoma_orbignyana
PAN,Geonoma_pinnatifrons
PAN,Geonoma_talamancana
PAN,Geonoma_triandra
PAN,Geonoma_undata
PAN,Hyospathe_elegans
PAN,Iriartea_deltoidea
PAN,Manicaria_saccifera
PAN,Neonicholsonia_watsonii
PAN,Oenocarpus_bataua
PAN,Oenocarpus_mapora
PAN,Pholidostachys_dactyloides
PAN,Pholidostachys_kalbreyeri
PAN,Pholidostachys_panamensis
PAN,Pholidostachys_pulchra
PAN,Phytelephas_seemannii
PAN,Prestoea_acuminata
PAN,Prestoea_decurrens
PAN,Prestoea_ensiformis
PAN,Prestoea_longepetiolata
PAN,Prestoea_pubens
PAN,Prestoea_schultzeana
PAN,Raphia_taedigera
PAN,Reinhardtia_gracilis
PAN,Reinhardtia_koschnyana
PAN,Reinhardtia_simplex
PAN,Sabal_mauritiiformis
PAN,Socratea_exorrhiza
PAN,Synechanthus_fibrosus
PAN,Synechanthus_warscewiczianus
PAN,Welfia_regia
PAN,Wettinia_aequalis
PAN,Wettinia_panamensis
PAN,Wettinia_radiata
PAR,Acrocomia_hassleri
PAR,Acrocomia_totai
PAR,Allagoptera_campestris
PAR,Allagoptera_leucocalyx
PAR,Attalea_anisitsiana
PAR,Attalea_geraensis
PAR,Bactris_glaucescens
PAR,Butia_campicola
PAR,Butia_exospadix
PAR,Butia_lepidotispatha
PAR,Butia_leptospatha
PAR,Butia_marmorii
PAR,Butia_paraguayensis
PAR,Copernicia_alba
PAR,Desmoncus_leptoclonos
PAR,Euterpe_edulis
PAR,Geonoma_pohliana
PAR,Syagrus_campylospatha
PAR,Syagrus_cerqueirana
PAR,Syagrus_lilliputiana
PAR,Syagrus_oleracea
PAR,Syagrus_petraea
PAR,Syagrus_romanzoffiana
PAR,Trithrinax_biflabellata
PAR,Trithrinax_brasiliensis
PAR,Trithrinax_schizophylla
PER,Aiphanes_deltoidea
PER,Aiphanes_horrida
PER,Aiphanes_spicata
PER,Aiphanes_ulei
PER,Aiphanes_weberbaueri
PER,Aphandra_natalia
PER,Astrocaryum_aculeatum
PER,Astrocaryum_carnosum
PER,Astrocaryum_chambira
PER,Astrocaryum_chonta
PER,Astrocaryum_ciliatum
PER,Astrocaryum_faranae
PER,Astrocaryum_gratum
PER,Astrocaryum_huaimi
PER,Astrocaryum_huicungo
PER,Astrocaryum_jauari
PER,Astrocaryum_javarense
PER,Astrocaryum_macrocalyx
PER,Astrocaryum_perangustatum
PER,Astrocaryum_scopatum
PER,Astrocaryum_ulei
PER,Astrocaryum_urostachys
PER,Attalea_bassleriana
PER,Attalea_butyracea
PER,Attalea_cephalotus
PER,Attalea_insignis
PER,Attalea_kewensis
PER,Attalea_maripa
PER,Attalea_microcarpa
PER,Attalea_moorei
PER,Attalea_peruviana
PER,Attalea_phalerata
PER,Attalea_plowmanii
PER,Attalea_racemosa
PER,Attalea_salazarii
PER,Attalea_tessmannii
PER,Attalea_weberbaueri
PER,Bactris_acanthocarpa
PER,Bactris_bidentula
PER,Bactris_bifida
PER,Bactris_brongniartii
PER,Bactris_chaveziae
PER,Bactris_coloniata
PER,Bactris_concinna
PER,Bactris_corossilla
PER,Bactris_fissifrons
PER,Bactris_gasipaes
PER,Bactris_halmoorei
PER,Bactris_hirta
PER,Bactris_killipii
PER,Bactris_macroacantha
PER,Bactris_major
PER,Bactris_maraja
PER,Bactris_martiana
PER,Bactris_riparia
PER,Bactris_schultesii
PER,Bactris_setulosa
PER,Bactris_simplicifrons
PER,Bactris_sphaerocarpa
PER,Ceroxylon_echinulatum
PER,Ceroxylon_parvifrons
PER,Ceroxylon_peruvianum
PER,Ceroxylon_pityrophyllum
PER,Ceroxylon_quindiuense
PER,Ceroxylon_vogelianum
PER,Chamaedorea_angustisecta
PER,Chamaedorea_fragrans
PER,Chamaedorea_linearis
PER,Chamaedorea_pauciflora
PER,Chamaedorea_pinnatifrons
PER,Chamaedorea_smithii
PER,Chelyocarpus_repens
PER,Chelyocarpus_ulei
PER,Desmoncus_giganteus
PER,Desmoncus_loretanus
PER,Desmoncus_madrensis
PER,Desmoncus_mitis
PER,Desmoncus_polyacanthos
PER,Desmoncus_prunifer
PER,Desmoncus_vacivus
PER,Dictyocaryum_lamarckianum
PER,Dictyocaryum_ptarianum
PER,Elaeis_oleifera
PER,Euterpe_catinga
PER,Euterpe_luminosa
PER,Euterpe_precatoria
PER,Geonoma_brongniartii
PER,Geonoma_camana
PER,Geonoma_deversa
PER,Geonoma_euspatha
PER,Geonoma_interrupta
PER,Geonoma_laxiflora
PER,Geonoma_lehmannii
PER,Geonoma_leptospadix
PER,Geonoma_longipedunculata
PER,Geonoma_macrostachys
PER,Geonoma_maxima
PER,Geonoma_occidentalis
PER,Geonoma_orbignyana
PER,Geonoma_peruviana
PER,Geonoma_poeppigiana
PER,Geonoma_sanmartinensis
PER,Geonoma_schizocarpa
PER,Geonoma_stricta
PER,Geonoma_triglochin
PER,Geonoma_trigona
PER,Geonoma_undata
PER,Hyospathe_elegans
PER,Hyospathe_peruviana
PER,Iriartea_deltoidea
PER,Iriartella_stenocarpa
PER,Itaya_amicorum
PER,Lepidocaryum_tenue
PER,Manicaria_saccifera
PER,Mauritia_carana
PER,Mauritia_flexuosa
PER,Mauritiella_armata
PER,Oenocarpus_balickii
PER,Oenocarpus_bataua
PER,Oenocarpus_distichus
PER,Oenocarpus_mapora
PER,Parajubaea_cocoides
PER,Pholidostachys_amazonensis
PER,Pholidostachys_synanthera
PER,Phytelephas_macrocarpa
PER,Phytelephas_tenuicaulis
PER,Prestoea_acuminata
PER,Prestoea_carderi
PER,Prestoea_ensiformis
PER,Prestoea_schultzeana
PER,Socratea_exorrhiza
PER,Socratea_rostrata
PER,Socratea_salazarii
PER,Syagrus_sancona
PER,Syagrus_smithii
PER,Wendlandiella_gracilis
PER,Wettinia_augusta
PER,Wettinia_drudei
PER,Wettinia_longipetala
PER,Wettinia_maynensis
PHI,Adonidia_merrillii
PHI,Areca_caliso
PHI,Areca_camarinensis
PHI,Areca_catechu
PHI,Areca_costulata
PHI,Areca_hutchinsoniana
PHI,Areca_ipot
PHI,Areca_parens
PHI,Areca_triandra
PHI,Areca_vidaliana
