"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
"ouwie_Afr_BM_49"	"OUMA"	23901.0195241552	-47792.0390483105	-47792.006207588	-47764.4705020713	5	5.3e+09	2.1e+07	1000	3.60302156404758	1.54688177229313	1e-09	1e-09	1.5405225590407	4151600069.03981	8.10344606234838e-88	2.18382178400914e-78
"ouwie_Afr_BM_5"	"OUMA"	26041.1192617877	-52072.2385235754	-52072.2056828529	-52044.6699773362	5	1.6e+07	620000	3200	0.00226285341269502	0.615614620674575	1e-09	1e-09	90145.0543056184	1.1191529041479e+23	-0.299205196488957	366010131991532928
"ouwie_Afr_BM_50"	"OUM"	-1396.02163505205	2800.0432701041	2800.06515194217	2822.09810709546	4	940	37	0	0.0193213425439794	0.0193213425439794	0.0530873772576705	0.0530873772576705	0.433565101985085	0.244153739142924	-0.322939181449976	0.410918736577744
"ouwie_Afr_BM_50"	"OUMV"	-1391.5644622463	2793.1289244926	2793.16176521509	2820.69747073179	5	900	44	22	0.0176939515572939	0.0176939515572939	0.0532507707003455	0.0297223039565918	0.488062962710183	0.260963005938759	-0.336636991646379	0.359809366448962
"ouwie_Afr_BM_50"	"OUMA"	37146.5233947815	-74283.0467895629	-74283.0139488404	-74255.4782433237	5	4.8e+09	5900	-9.1e+07	0.000118294891415312	1.03128587038497	1e-09	1e-09	4.50666911650586e-16	1.673816050806e+26	1.88473268305206	1.05756164450614e+40
"ouwie_Afr_BM_50"	"OUMVA"	45060.6599330021	-90109.3198660041	-90109.2738638136	-90076.2376105171	6	900	44	22	4.51633363704268e-05	0.488457827000919	1.00050861555761e-09	1.09966399587392e-09	-5511.4270083314	11181560723557874	-0.557634225506654	459469137057.283
"ouwie_Afr_BM_51"	"OUMA"	40966.3414569633	-81922.6829139266	-81922.6500732041	-81895.1143676874	5	6.3e+08	4.8e+08	130000	9.09988015990261e-06	0.676819265963309	1.47929920239985e-09	1.47929920239985e-09	59060.4497797138	0	-0.699348743690447	1.1975829132116e+19
"ouwie_Afr_BM_52"	"OUMA"	14707.1207708537	-29404.2415417074	-29404.2087009849	-29376.6729954682	5	1200000	3600	160	3.29409777711473e-08	0.253091935144703	1e-09	1e-09	9380.03338437274	0	1.3509969287258	4.97743398609792
"ouwie_Afr_BM_53"	"OUMA"	19271.0713741186	-38532.1427482372	-38532.1099075147	-38504.574201998	5	3.2e+07	860000	-2800	0.000113850275511728	0.205375317272846	1e-09	1e-09	38142402.1583203	0	-4.3973131408153	0.223978039872385
"ouwie_Afr_BM_54"	"OUMA"	27322.9760342198	-54635.9520684395	-54635.9192277171	-54608.3835222003	5	3.3e+11	250000	-1.5e+08	4.12628032982744e-06	0.589625701727875	1.14364520193521e-09	1.14364520193521e-09	184784.886774436	0	1.16662971116047	23253535422827956
"ouwie_Afr_BM_55"	"OUMA"	22865.4813193818	-45720.9626387636	-45720.9297980411	-45693.3940925244	5	5.7e+09	2300000	130	3.45619024710934	1.41193138699048	1.00005039317433e-09	1.00005039317433e-09	1.58311418289115	7.11309079899039e+40	-8.08057814016947e-25	34572595589454232
"ouwie_Afr_BM_56"	"OUMA"	15412.844307728	-30815.6886154561	-30815.6557747336	-30788.1200692169	5	6600000	67000	-600	3.90291642979102e-08	0.23014875733093	1e-09	1e-09	-68796.8580190141	0	8.52972690328095	0.146629467181251
"ouwie_Afr_BM_57"	"OUMA"	23445.3776535732	-46880.7553071463	-46880.7224664238	-46853.1867609071	5	6e+09	5500000	1200	3.34034418691495	1.4633907285814	1e-09	1e-09	3.02906241713787	1.3258536808941e+42	-5.02545522784306e-35	0
"ouwie_Afr_BM_58"	"OUMA"	44431.4498958102	-88852.8997916203	-88852.8669508978	-88825.3312453811	5	1.4e+10	9.7e+08	65000	8.5683050786238e-05	1.05202308592619	1.02626330964834e-09	1.02626330964834e-09	7.19431105068106e-07	9.29605901236318e+30	1.74546443514108	7.05310522368967e+37
"ouwie_Afr_BM_58"	"OUMVA"	49616.7415908695	-99221.483181739	-99221.4371795484	-99188.4009262519	6	900	38	24	3.95764918668213e-05	0.532528420979091	1.00422152879036e-09	1.53336914551821e-09	1.31825282242428e-10	0	1.02886114595507	51296610289088.8
"ouwie_Afr_BM_59"	"OUMA"	22861.6752074387	-45713.3504148774	-45713.3175741549	-45685.7818686382	5	1.4e+09	360	-5.5e+08	3.22476281017167	0.928441982287214	1e-09	1e-09	3.35468051109662	4.23426865515151e+57	-6.31561264033649e-25	0
"ouwie_Afr_BM_6"	"OUMA"	34604.4472218626	-69198.8944437253	-69198.8616030028	-69171.3258974861	5	5200000	2200	-1.1e+08	0.000307639231422538	0.598464596685548	1e-09	1e-09	1832034.87770295	0	-4.23483665259563	271300249126500288
"ouwie_Afr_BM_60"	"OUMA"	17988.4806099191	-35966.9612198381	-35966.9283791156	-35939.3926735989	5	5.5e+16	5.7e+11	-1.3e+16	3.039956433492	3.21514294465484	1e-09	1e-09	1.13510828036095e-10	7.17282958828855e-11	-0.242695417621513	0.0589741002303745
"ouwie_Afr_BM_61"	"OUM"	-1415.77475475933	2839.54950951866	2839.57139135673	2861.60434651002	4	930	32	0	0.0149299136207794	0.0149299136207794	0.047541292605948	0.047541292605948	0.413715062703241	0.291804759218042	-0.007156583478378	0.624943002863624
"ouwie_Afr_BM_61"	"OUMV"	-1414.75422300458	2839.50844600917	2839.54128673166	2867.07699224836	5	900	36	21	0.0144911565146562	0.0144911565146562	0.047749029884239	0.0353756762078494	0.412348432296696	0.300842234572867	-0.0185863897258955	0.595960418510456
"ouwie_Afr_BM_61"	"OUMVA"	-1414.75416934843	2841.50833869685	2841.55434088743	2874.59059418389	6	900	36	21	0.0145435617039765	0.0144983068478338	0.0477768529878511	0.035637654772336	0.412630482731661	0.299817318551762	-0.0196486555530958	0.596791655398241
"ouwie_Afr_BM_61"	"OUMA"	15536.3752607549	-31062.7505215098	-31062.7176807873	-31035.1819752706	5	5.1e+07	57000	-84000	2.73321469935975e-09	0.189053239311276	1e-09	1e-09	-20312825.3917825	1294306.71219907	5.92545228455583	0
"ouwie_Afr_BM_62"	"OUMA"	104305.558425168	-208601.116850337	-208601.084009614	-208573.548304097	5	1.1e+15	1.6e+10	990000	0.779573398019234	0.99899015840325	1e-09	1e-09	-177810494.328146	1105105.12199747	1.62264998601715	0
"ouwie_Afr_BM_63"	"OUMVA"	17915.871296409	-35819.7425928181	-35819.6965906275	-35786.660337331	6	890	40	22	1.02272797101562e-09	0.22230030865545	1.00112759917164e-09	0.000754432109088597	-4294033.95503346	76809422.0193389	0.822173632222712	18.0120701835498
"ouwie_Afr_BM_63"	"OUMA"	21467.6820606863	-42925.3641213726	-42925.3312806501	-42897.7955751334	5	5.8e+09	7200000	1300	3.40856612983879	1.55572296126272	1e-09	1e-09	2.37782622922036	2.52644058258856e+46	-9.76844013735833e-37	0
"ouwie_Afr_BM_64"	"OUMA"	23949.0938867168	-47888.1877734337	-47888.1549327112	-47860.6192271945	5	6e+09	5100000	310	3.34791482090996	1.73368054645411	1.01140650798413e-09	1.01140650798413e-09	2.14524187639268	1.30455442097663e+26	-1.06417095718532e-42	0
"ouwie_Afr_BM_65"	"OUMA"	22969.2684678821	-45928.5369357642	-45928.5040950417	-45900.968389525	5	5.7e+09	1.1e+07	810	3.45320239754018	1.52281547033615	1.00282551721188e-09	1.00282551721188e-09	1.44748881790963	4.99594334774548e+38	-5.31535221036588e-22	195680302834651712
"ouwie_Afr_BM_66"	"OUMA"	42337.2409820625	-84664.4819641249	-84664.4491234024	-84636.9134178857	5	3.2e+10	1e+09	-2.7e+08	0.000117644549718819	0.937838294686359	1.09120521508138e-09	1.09120521508138e-09	3.42831893180287e-07	0	-0.784744574439713	5.70379021195826e+31
"ouwie_Afr_BM_67"	"OUMA"	14914.2086055252	-29818.4172110505	-29818.384370328	-29790.8486648113	5	9800000	1200000	-460000	0.032870413554706	0.242668682482824	1e-09	1e-09	-20366.3203200124	0	0.338609178711712	0.0180746369268696
"ouwie_Afr_BM_67"	"OUMVA"	23229.2219318857	-46446.4438637714	-46446.3978615808	-46413.3616082843	6	880	30	9.3	3.35457664166002	1.65812047751723	1.00640090199192e-09	1e-09	0.0519827009435434	5.65999074415646e+45	-9.10351043532746e-24	0
