"","SpecName","Area_code_L3","accGenus","PalmTribe","PalmSubfamily","AverageFruitLength_cm","accAfrica","Americas","Asia","Africa","Madagascar","Pacific","accRealm","area","region","continent","log_BBM_MCC_avg"
"1085","Calamus_godefroyi","VIE","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.231
"1086","Calamus_godefroyi","THA","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.231
"1087","Calamus_godefroyi","CBD","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.231
"1088","Calamus_godefroyi","LAO","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.231
"1089","Calamus_gonospermus","BOR","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.031
"1090","Calamus_gracilis","IND","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.124
"1091","Calamus_gracilis","BAN","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.124
"1092","Calamus_gracilis","ASS","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.124
"1093","Calamus_gracilis","MYA","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.124
"1094","Calamus_gracilis","CHC","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",1.124
"1095","Calamus_gracilis","VIE","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.124
"1096","Calamus_gracilis","EHM","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","East Himalaya","Indian Subcontinent","ASIA-TROPICAL",1.124
"1097","Calamus_gracilis","LAO","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.124
"1098","Calamus_griseus","MLY","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.22
"1099","Calamus_griseus","THA","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.22
"1100","Calamus_griseus","SUM","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.22
"1101","Calamus_guruba","CHC","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",1.247
"1102","Calamus_guruba","THA","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.247
"1103","Calamus_guruba","EHM","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","East Himalaya","Indian Subcontinent","ASIA-TROPICAL",1.247
"1104","Calamus_guruba","MLY","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.247
"1105","Calamus_guruba","LAO","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.247
"1106","Calamus_guruba","CBD","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.247
"1107","Calamus_guruba","VIE","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.247
"1108","Calamus_guruba","MYA","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.247
"1109","Calamus_guruba","IND","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.247
"1110","Calamus_guruba","BAN","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.247
"1111","Calamus_guruba","ASS","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.247
"1112","Calamus_harmandii","LAO","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.03
"1113","Calamus_henryanus","LAO","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.257
"1114","Calamus_henryanus","CHC","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",1.257
"1115","Calamus_henryanus","CHS","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",1.257
"1116","Calamus_henryanus","VIE","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.257
"1117","Calamus_henryanus","MYA","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.257
"1118","Calamus_henryanus","THA","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.257
"1119","Calamus_heteroideus","JAW","Calamus","Calameae","Calamoideae",0.94,"0","0","1","0","0","0","Asia","Jawa","Malesia","ASIA-TROPICAL",1.248
"1120","Calamus_heteroideus","SUM","Calamus","Calameae","Calamoideae",0.94,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.248
"1121","Calamus_hispidulus","BOR","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.209
"1122","Calamus_holttumii","MLY","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.201
"1123","Calamus_hookerianus","IND","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.151
"1124","Calamus_insignis","THA","Calamus","Calameae","Calamoideae",1.1,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.227
"1125","Calamus_insignis","SUM","Calamus","Calameae","Calamoideae",1.1,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.227
"1126","Calamus_insignis","MLY","Calamus","Calameae","Calamoideae",1.1,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.227
"1127","Calamus_javensis","MLY","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.192
"1128","Calamus_javensis","BOR","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.192
"1129","Calamus_javensis","PHI","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.192
"1130","Calamus_javensis","THA","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.192
"1131","Calamus_javensis","JAW","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Jawa","Malesia","ASIA-TROPICAL",1.192
"1132","Calamus_javensis","MYA","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.192
"1133","Calamus_javensis","SUM","Calamus","Calameae","Calamoideae",1.35,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.192
"1134","Calamus_jenningsianus","PHI","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.063
"1135","Calamus_karnatakensis","IND","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.23
"1136","Calamus_kiahii","BOR","Calamus","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.206
"1137","Calamus_kingianus","ASS","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.245
"1138","Calamus_kontumensis","VIE","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.13
"1139","Calamus_lacciferus","IND","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.133
"1140","Calamus_laevigatus","SUM","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.147
"1141","Calamus_laevigatus","BOR","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.147
"1142","Calamus_laevigatus","THA","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.147
"1143","Calamus_laevigatus","MLY","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.147
"1144","Calamus_lakshmanae","IND","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.322
"1145","Calamus_lambirensis","BOR","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.267
"1146","Calamus_laoensis","LAO","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.122
"1147","Calamus_lateralis","CBD","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Cambodia","Indo-China","ASIA-TROPICAL",1.104
"1148","Calamus_lateralis","VIE","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.104
"1149","Calamus_leloi","BOR","Calamus","Calameae","Calamoideae",1.8,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.206
"1150","Calamus_leptospadix","ASS","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.273
"1151","Calamus_leptospadix","EHM","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","East Himalaya","Indian Subcontinent","ASIA-TROPICAL",1.273
"1152","Calamus_leptospadix","NEP","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Nepal","Indian Subcontinent","ASIA-TROPICAL",1.273
"1153","Calamus_leptospadix","MYA","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.273
"1154","Calamus_leptospadix","BAN","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.273
"1155","Calamus_leptostachys","SUL","Calamus","Calameae","Calamoideae",0.9,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.044
"1156","Calamus_lobbianus","BOR","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.257
"1157","Calamus_lobbianus","MLY","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.257
"1158","Calamus_longipinna","NWG","Calamus","Calameae","Calamoideae",0.77,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.224
"1159","Calamus_longipinna","BIS","Calamus","Calameae","Calamoideae",0.77,"0","0","1","0","0","0","Asia","Bismarck Archipelago","Papuasia","ASIA-TROPICAL",1.224
"1160","Calamus_longipinna","SOL","Calamus","Calameae","Calamoideae",0.77,"0","0","1","0","0","0","Asia","Solomon Is.","Papuasia","ASIA-TROPICAL",1.224
"1161","Calamus_longisetus","BAN","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.145
"1162","Calamus_longisetus","MYA","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.145
"1163","Calamus_longisetus","ASS","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.145
"1164","Calamus_longisetus","AND","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Andaman Is.","Indo-China","ASIA-TROPICAL",1.145
"1165","Calamus_longisetus","MLY","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.145
"1166","Calamus_longisetus","THA","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.145
"1167","Calamus_longisetus","NCB","Calamus","Calameae","Calamoideae",3.5,"0","0","1","0","0","0","Asia","Nicobar Is.","Indo-China","ASIA-TROPICAL",1.145
"1168","Calamus_longispathus","MLY","Calamus","Calameae","Calamoideae",2.8,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.18
"1169","Calamus_luridus","MYA","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.273
"1170","Calamus_luridus","MLY","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.273
"1171","Calamus_luridus","THA","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.273
"1172","Calamus_macrochlamys","NWG","Calamus","Calameae","Calamoideae",1.1,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.282
"1173","Calamus_macrorhynchus","CHS","Calamus","Calameae","Calamoideae",2.7,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",1.298
"1174","Calamus_macrosphaerion","SUL","Calamus","Calameae","Calamoideae",2.5,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.07
"1175","Calamus_malawaliensis","PHI","Calamus","Calameae","Calamoideae",0.75,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.296
"1176","Calamus_malawaliensis","BOR","Calamus","Calameae","Calamoideae",0.75,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.296
"1177","Calamus_manan","THA","Calamus","Calameae","Calamoideae",2.8,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.079
"1178","Calamus_manan","SUM","Calamus","Calameae","Calamoideae",2.8,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.079
"1179","Calamus_manan","MLY","Calamus","Calameae","Calamoideae",2.8,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.079
"1180","Calamus_manan","BOR","Calamus","Calameae","Calamoideae",2.8,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.079
"1181","Calamus_manillensis","PHI","Calamus","Calameae","Calamoideae",1.9,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.043
"1182","Calamus_marginatus","PHI","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.275
"1183","Calamus_marginatus","SUM","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.275
"1184","Calamus_marginatus","BOR","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.275
"1185","Calamus_mattanensis","BOR","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.184
"1186","Calamus_maturbongsii","NWG","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.24
"1187","Calamus_megaphyllus","PHI","Calamus","Calameae","Calamoideae",1.15,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.191
"1188","Calamus_meghalayensis","ASS","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.265
"1189","Calamus_melanochrous","CHS","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",1.2
"1190","Calamus_melanorhynchus","PHI","Calamus","Calameae","Calamoideae",1.3,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.285
"1191","Calamus_merrillii","BOR","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.148
"1192","Calamus_merrillii","PHI","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.148
"1193","Calamus_mesilauensis","BOR","Calamus","Calameae","Calamoideae",2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.276
"1194","Calamus_metzianus","SRL","Calamus","Calameae","Calamoideae",1.7,"0","0","1","0","0","0","Asia","Sri Lanka","Indian Subcontinent","ASIA-TROPICAL",1.14
"1195","Calamus_metzianus","IND","Calamus","Calameae","Calamoideae",1.7,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.14
"1196","Calamus_micranthus","SUM","Calamus","Calameae","Calamoideae",0.9,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.191
"1197","Calamus_microcarpus","PHI","Calamus","Calameae","Calamoideae",0.72,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.055
"1198","Calamus_microsphaerion","PHI","Calamus","Calameae","Calamoideae",0.6,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.249
"1199","Calamus_microsphaerion","BOR","Calamus","Calameae","Calamoideae",0.6,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.249
"1200","Calamus_minahassae","SUL","Calamus","Calameae","Calamoideae",1.24,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.147
"1201","Calamus_mindorensis","SUL","Calamus","Calameae","Calamoideae",0.77,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.116
"1202","Calamus_mindorensis","PHI","Calamus","Calameae","Calamoideae",0.77,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.116
"1203","Calamus_minutus","MLY","Calamus","Calameae","Calamoideae",0.8,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.066
"1204","Calamus_mitis","PHI","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.196
"1205","Calamus_modestus","VIE","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.073
"1206","Calamus_mogeae","SUM","Calamus","Calameae","Calamoideae",1.4,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.02
"1207","Calamus_moti","QLD","Calamus","Calameae","Calamoideae",1.3,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.202
"1208","Calamus_muelleri","NSW","Calamus","Calameae","Calamoideae",1.3,"0","0","0","0","0","1","Pacific","New South Wales","Australia","AUSTRALASIA",1.272
"1209","Calamus_muelleri","QLD","Calamus","Calameae","Calamoideae",1.3,"0","0","0","0","0","1","Pacific","Queensland","Australia","AUSTRALASIA",1.272
"1210","Calamus_multinervis","PHI","Calamus","Calameae","Calamoideae",0.93,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.108
"1211","Calamus_multispicatus","CHH","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Hainan","China","ASIA-TEMPERATE",1.247
"1212","Calamus_muricatus","BOR","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.232
"1213","Calamus_myriacanthus","BOR","Calamus","Calameae","Calamoideae",0.5,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.174
"1214","Calamus_nagbettai","IND","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.154
"1215","Calamus_nambariensis","THA","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.063
"1216","Calamus_nambariensis","VIE","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","Vietnam","Indo-China","ASIA-TROPICAL",1.063
"1217","Calamus_nambariensis","ASS","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","Assam","Indian Subcontinent","ASIA-TROPICAL",1.063
"1218","Calamus_nambariensis","LAO","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.063
"1219","Calamus_nambariensis","CHC","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",1.063
"1220","Calamus_nambariensis","MYA","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.063
"1221","Calamus_nambariensis","BAN","Calamus","Calameae","Calamoideae",2.4,"0","0","1","0","0","0","Asia","Bangladesh","Indian Subcontinent","ASIA-TROPICAL",1.063
"1222","Calamus_nanodendron","BOR","Calamus","Calameae","Calamoideae",2.82,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.122
"1223","Calamus_neelagiricus","IND","Calamus","Calameae","Calamoideae",1,"0","0","1","0","0","0","Asia","India","Indian Subcontinent","ASIA-TROPICAL",1.105
"1224","Calamus_nematospadix","BOR","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",0.945
"1225","Calamus_occidentalis","JAW","Calamus","Calameae","Calamoideae",1.85,"0","0","1","0","0","0","Asia","Jawa","Malesia","ASIA-TROPICAL",1.053
"1226","Calamus_oligostachys","THA","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.137
"1227","Calamus_oligostachys","LAO","Calamus","Calameae","Calamoideae",0.7,"0","0","1","0","0","0","Asia","Laos","Indo-China","ASIA-TROPICAL",1.137
"1228","Calamus_opacus","SUM","Calamus","Calameae","Calamoideae",0.94,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.088
"1229","Calamus_optimus","BOR","Calamus","Calameae","Calamoideae",1.4,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.073
"1230","Calamus_ornatus","BOR","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.234
"1231","Calamus_ornatus","PHI","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Philippines","Malesia","ASIA-TROPICAL",1.234
"1232","Calamus_ornatus","JAW","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Jawa","Malesia","ASIA-TROPICAL",1.234
"1233","Calamus_ornatus","THA","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.234
"1234","Calamus_ornatus","SUM","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.234
"1235","Calamus_ornatus","SUL","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.234
"1236","Calamus_ornatus","MLY","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.234
"1237","Calamus_orthostachyus","SUL","Calamus","Calameae","Calamoideae",1.33,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.282
"1238","Calamus_ovoideus","SRL","Calamus","Calameae","Calamoideae",1.6,"0","0","1","0","0","0","Asia","Sri Lanka","Indian Subcontinent","ASIA-TROPICAL",1.106
"1239","Calamus_oxleyanus","MLY","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Malaya","Malesia","ASIA-TROPICAL",1.256
"1240","Calamus_oxleyanus","THA","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.256
"1241","Calamus_oxleyanus","BOR","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Borneo","Malesia","ASIA-TROPICAL",1.256
"1242","Calamus_oxleyanus","SUM","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Sumatera","Malesia","ASIA-TROPICAL",1.256
"1243","Calamus_oxleyanus","MYA","Calamus","Calameae","Calamoideae",1.2,"0","0","1","0","0","0","Asia","Myanmar","Indo-China","ASIA-TROPICAL",1.256
"1244","Calamus_oxycarpus","CHS","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","China Southeast","China","ASIA-TEMPERATE",1.254
"1245","Calamus_oxycarpus","CHC","Calamus","Calameae","Calamoideae",3,"0","0","1","0","0","0","Asia","China South-Central","China","ASIA-TEMPERATE",1.254
"1246","Calamus_pachypus","BIS","Calamus","Calameae","Calamoideae",1.25,"0","0","1","0","0","0","Asia","Bismarck Archipelago","Papuasia","ASIA-TROPICAL",1.133
"1247","Calamus_pachypus","NWG","Calamus","Calameae","Calamoideae",1.25,"0","0","1","0","0","0","Asia","New Guinea","Papuasia","ASIA-TROPICAL",1.133
"1248","Calamus_pachystachys","SUL","Calamus","Calameae","Calamoideae",1.1,"0","0","1","0","0","0","Asia","Sulawesi","Malesia","ASIA-TROPICAL",1.229
"1249","Calamus_pachystemonus","SRL","Calamus","Calameae","Calamoideae",0.5,"0","0","1","0","0","0","Asia","Sri Lanka","Indian Subcontinent","ASIA-TROPICAL",1.227
"1250","Calamus_palustris","THA","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Thailand","Indo-China","ASIA-TROPICAL",1.087
"1251","Calamus_palustris","AND","Calamus","Calameae","Calamoideae",1.5,"0","0","1","0","0","0","Asia","Andaman Is.","Indo-China","ASIA-TROPICAL",1.087
