"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
54	"OUMVA"	75117.0924896225	-150222.184979245	-150222.143599935	-150188.469578748	6	1200	520	50	0.804652671353527	0.000122672467901896	1.00298485682532e-09	1.29706107008918e-08	1.95839967532557	32462840010771160	3.32486806552921e-36	1.01675490323296e-18
55	"OUMVA"	80818.1069026936	-161624.213805387	-161624.172426077	-161590.49840489	6	1100	510	160	0.916225384908602	0.000334575010011791	1.01227558538192e-09	3.11458729669416e-09	2.28819832341173	91945054229206784	7.9806362483071e-43	3.2068025971634e-26
55	"OUMA"	101505.352026944	-203000.704053887	-203000.67451179	-202972.607886806	5	1e+13	1.1e+09	-2.8e+08	0.878809296320904	0.000113715784811555	1.00002707273997e-09	1.00002707273997e-09	0.285153091496754	2721790854784036	1.46904912477134e-42	1.40220975758794e-26
56	"OUMVA"	61129.2017788398	-122246.40355768	-122246.362178369	-122212.688157182	6	1000	500	200	0.892264787791381	0.118970547401499	1.01246511166595e-09	5.2008055316423e-09	0.187157153897057	1868908157537940	1.64208378666026e-36	1.63974698298514e-20
56	"OUMA"	62406.5062959347	-124803.012591869	-124802.983049772	-124774.916424788	5	5.1e+09	20000	-4.8e+09	0.746063450670375	0.0722879410032216	1.00020629133231e-09	1.00020629133231e-09	0.982224212507112	65942232149.3215	2.9710774899401e-31	4.4230474891679e-20
57	"OUMA"	67960.2718629017	-135910.543725803	-135910.514183706	-135882.447558722	5	3.2e+08	8700000	9200	3.09345404755058	1.46741795035663	1.00008628318917e-09	1.00008628318917e-09	1.83277549494692	9.30305212741747e+44	4.98737780789554e-81	2.53161900068211e-36
58	"OUMA"	92176.8076291924	-184343.615258385	-184343.585716287	-184315.519091304	5	2.2e+09	1.5e+09	53000	1.15002378714215	0.000133661518379085	1e-09	1e-09	0.765288804807001	2.83137333933031e+23	2.31210853025737e-55	8.55421448796464e-32
59	"OUMA"	54466.7268827322	-108923.453765464	-108923.424223367	-108895.357598383	5	9e+07	4500000	-3.5e+08	0.540083322422956	0.0099814633591187	1.01029103919661e-09	1.01029103919661e-09	1.16855052800286	1804014421.9235	9.84979560776969e-26	1.52061660181554e-16
59	"OUMVA"	72209.7287112848	-144407.45742257	-144407.416043259	-144373.742022072	6	1200	500	24	3.00676421504426	1.33910708444796	1.007263757352e-09	1.00009047288399e-09	3.0049674359577	2.88167269324112e+49	8.89958936153878e-78	8.53443638528568e-29
6	"OUMA"	95603.2012892784	-191196.402578557	-191196.373036459	-191168.306411476	5	8e+11	1e+09	-5e+08	0.629457347000242	6.93570240006178e-05	1e-09	1e-09	1.75684723330447	2532923120.59866	2.67889871910681e-32	3.88150432746597e-23
60	"OUMA"	74497.4703920405	-148984.940784081	-148984.911241983	-148956.844617	5	1.6e+09	10000	-3.9e+10	1.5720250121935	0.335170031075215	1.0273978135906e-09	1.0273978135906e-09	0.84096972765296	2.07156435555355e+28	3.27475415515825e-58	8.06671602747797e-30
60	"OUMVA"	86979.2077998523	-173946.415599705	-173946.374220394	-173912.700199207	6	1100	500	190	3.04906553674613	1.62799077567553	1.00913853209596e-09	2.21638639952665e-08	0.354891981593286	8.11380180828151e+33	8.12213749421704e-75	1.85692401984234e-40
61	"OUMVA"	66992.5520605198	-133973.10412104	-133973.062741729	-133939.388720542	6	950	500	190	0.831126783743507	0.077215047463415	1.0039461624049e-09	3.51271747809066e-09	0.719302935124982	1605384229167857	1.34738949556034e-36	3.00718744554689e-21
62	"OUMA"	57357.1172831982	-114704.234566396	-114704.205024299	-114676.138399315	5	2.9e+09	1.9e+08	25000	0.765867518266715	0.00343070891628715	1.60020839408297e-09	1.60020839408297e-09	1.43595685800437	1315791426784756	1.5058556281457e-34	1.37984084515416e-19
64	"OUMVA"	-3525.7751298322	7063.55025966441	7063.59163897475	7097.26566016177	6	1100	520	99	0.0202297920606044	3.10908315230405e-09	0.497703122199753	1.66544153851015	1.63543233534599	0.657829017902729	-5805384.17259124	21473519.0304377
65	"OUMA"	102049.836703175	-204089.67340635	-204089.643864253	-204061.577239269	5	2.8e+12	-1.8e+07	-7.4e+09	3.30025116958466	1.279672080501	1.0004618372128e-09	1.0004618372128e-09	0.769911611100969	6.17384782581928e+48	1.72950766513278e-94	1.38687495161826e-45
66	"OUMA"	93507.1497890973	-187004.299578195	-187004.270036097	-186976.203411114	5	2.4e+11	3100	-7.7e+09	3.36577631489949	1.84509683624409	1.00197323400933e-09	1.00197323400933e-09	0.0107266653704542	1.52294029315862e+38	2.70601258269744e-78	3.84191680607054e-38
67	"OUMA"	72782.9387948848	-145555.87758977	-145555.848047672	-145527.781422688	5	6.7e+09	210000	-5.6e+09	0.455210564885049	6.79351240063472e-05	1.03500898864196e-09	1.03500898864196e-09	0.875169284024562	982952.135179965	1.07945726832102e-22	1.20262779110388e-16
69	"OUMA"	57684.9908182675	-115359.981636535	-115359.952094438	-115331.885469454	5	2.6e+08	1.1e+07	21000	1.26939085002366	0.0730472560956769	1.00034751211768e-09	1.00034751211768e-09	1.88386242466197	2.80399299100775e+34	3.58630673456463e-55	5.33795823711889e-21
69	"OUMVA"	76891.2269805781	-153770.453961156	-153770.412581846	-153736.738560659	6	1100	500	160	0.959962815984162	0.000231563871213552	1.08484537164697e-09	2.26795491630379e-08	0.162562546410044	6.87786335502925e+22	3.91512727814653e-47	1.65645280688596e-23
7	"OUMA"	74321.7538112293	-148633.507622459	-148633.478080361	-148605.411455377	5	2.2e+09	3.4e+08	35000	1.27289999438373	0.000133935249084198	1e-09	1e-09	0.187906862820333	1.81831359165051e+36	6.07512919526252e-62	5.87873294779581e-25
70	"OUMVA"	94961.0016576526	-189910.003315305	-189909.961935995	-189876.287914808	6	1100	500	120	3.29019350157484	0.986349354262969	1.01417082666643e-09	6.36151819176738e-06	0.769556684439646	6.98424196138563e+56	1.09940978588599e-109	9.97782763450669e-53
