"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
31	"OUMVA"	45471.1259745178	-90930.2519490357	-90930.2105697253	-90896.5365485383	6	1100	510	170	0.000681572098680198	0.291169324594703	1.05571695333531e-09	1.09194642595271e-09	3.19906718800811e-10	7.28144585013905e-11	0.984378381383776	0.224055834408187
31	"OUMA"	58677.6898604539	-117345.379720908	-117345.35017881	-117317.283553827	5	1e+09	1.7e+07	37000	9.51808648079032e-05	0.308249156443241	1.025498888623e-09	1.025498888623e-09	8.61337919329075e-11	4.51153495911057e-11	0.96470868539932	0.505297801254729
32	"OUMA"	21072.384767405	-42134.76953481	-42134.7399927125	-42106.6733677289	5	4e+10	4.7e+08	-2.5e+07	1.69570233225082e-08	0.229609967604684	6.56678963676704e-06	6.56678963676704e-06	695722.376271746	61055516.435784	0.972361130109427	1.8870488986732
32	"OUMVA"	65635.4054390211	-131258.810878042	-131258.769498732	-131225.095477545	6	1300	490	48	0.000100057864922217	0.395398564003385	1.08544636841644e-09	2.72344734928623e-09	-1.30483296626339e-16	0.00479373069854886	1.09582127643418	5055993015871
33	"OUMA"	33618.1021105083	-67226.2042210167	-67226.1746789192	-67198.1080539355	5	4e+10	9.2e+08	-2e+07	3.55199355295219e-08	0.231830438056602	5.53892890607093e-05	5.53892890607093e-05	3.38819288139533e-11	2.91815346386459e-09	0.884540790317672	130.969418069796
34	"OUMA"	30485.0626299308	-60960.1252598617	-60960.0957177642	-60932.0290927805	5	3.9e+10	1.2e+09	-2.4e+08	4.62838594546364e-09	0.226083967311778	2.69538386999946e-05	2.69538386999946e-05	1.17951132770572e-11	6.02754859205821e-07	0.806738597596508	29869.5260400682
34	"OUMVA"	55715.6366217464	-111419.273243493	-111419.231864182	-111385.557842995	6	6.2e+09	680	340	0.00463944801847251	0.281498851702382	1.09402229928e-09	1.02420754641134e-09	-6.97131071579089e-10	1.11008927301767e-05	0.80799848009085	5806.02088394555
35	"OUMA"	25475.1458238099	-50940.2916476197	-50940.2621055223	-50912.1954805386	5	3.6e+10	3.3e+08	-1.6e+08	1.98669318830658e-09	0.21342323867037	4.25623610617137e-05	4.25623610617137e-05	1768.89302250155	9177.71974018131	0.87208569559963	0.32554184969939
35	"OUMVA"	77142.1258256162	-154272.251651232	-154272.210271922	-154238.536250735	6	1100	500	190	0.000109276493715761	0.559071228093454	1.00938902990783e-09	1.0003474512396e-09	1.08821015511566e-16	2360.58058049308	1.09582127643418	2369768582331082752
36	"OUMA"	43926.7400716967	-87843.4801433934	-87843.4506012959	-87815.3839763122	5	3.7e+10	2.2e+08	-5.5e+07	1e-09	0.218006008094069	1.20766521544088e-09	1.20766521544088e-09	2.69147155341256e-11	4.74754334697099e-09	0.814517053051842	128.956936818904
36	"OUMVA"	66787.8039648139	-133563.607929628	-133563.566550317	-133529.89252913	6	1200	410	170	0.339890726154409	0.793257988310998	1.04367786739706e-09	1.00013917272306e-09	2.23155627840557e-16	12.2913968068205	1.09582127643418	57802559425358992
37	"OUM"	1330.26412942938	-2652.52825885875	-2652.50857381938	-2630.05132519384	4	3.1e+10	-6e+09	0	3.41438237663439	3.41438237663439	0.109672389325705	0.109672389325705	0.846483736674491	0.00349847596802445	0.987828893905356	0.00489154367547847
37	"OUMA"	18496.9412082756	-36983.8824165512	-36983.8528744538	-36955.7862494701	5	3.8e+10	4.3e+08	-2.9e+07	2.75306482490226e-08	0.224629536562443	5.05326068363833e-06	5.05326068363833e-06	-1590895.32833011	20484696.7794041	0.939768624359487	1.69042346790267
37	"OUMVA"	51991.364083768	-103970.728167536	-103970.686788226	-103937.012767039	6	5.6e+09	680	340	0.0799627719599618	0.376177930059241	1.01130375159688e-09	3.5992849701353e-09	1.45059597915781e-14	3.33366733662963e-12	0.900488507554592	209.188991088113
38	"OUMA"	38250.0035668951	-76490.0071337901	-76489.9775916926	-76461.910966709	5	4.8e+10	3.1e+08	-6.8e+07	4.85894278406478e-08	0.261537988059366	1e-09	1e-09	-893.226509166198	0	0.830110762712417	1.63546965469657
39	"OUMA"	46967.8048644531	-93925.6097289062	-93925.5801868087	-93897.513561825	5	3.9e+10	4.5e+08	-3e+07	2.32531788795238e-08	0.225944652680668	1e-09	1e-09	1.56052349615222e-12	1.03462432747364e-09	0.804446897441245	63.3045734731651
4	"OUMA"	30637.0072811943	-61264.0145623887	-61263.9850202912	-61235.9183953075	5	4.3e+10	7.2e+08	1.4e+08	1.71849894374417e-09	0.239827234296039	1.21180487751272e-05	1.21180487751272e-05	135453525.074718	0	1.28038218641556	539.540521872795
40	"OUMA"	40039.1802165403	-80068.3604330806	-80068.3308909831	-80040.2642659995	5	3.7e+10	1.1e+08	-1.1e+08	1.40492780275659e-09	0.220993933907623	1.00971422618109e-09	1.00971422618109e-09	-9552022.73775463	487777.212958547	0.898653373015574	1.78379287815319
41	"OUMA"	27539.231722206	-55068.463444412	-55068.4339023145	-55040.3672773309	5	4.3e+10	5.1e+08	-2e+07	1.25410701616395e-09	0.24218109572612	1.97976201099406e-05	1.97976201099406e-05	1.99850136945203e-11	5.29629367495247e-11	0.896687671363305	10.9805778223486
42	"OUMA"	33455.0570949746	-66900.1141899493	-66900.0846478518	-66872.0180228681	5	4.4e+10	15000	-120000	1.30554399898052e-09	0.247547768203007	1.00857644478812e-09	1.00857644478812e-09	-7.94444290534723e-09	0	0.96338076103186	0.111986936805852
42	"OUMVA"	61230.6820300445	-122449.364060089	-122449.322680779	-122415.648659592	6	1100	460	180	0.000297683618470702	0.300074162718102	1.19660290051282e-09	1.02643340495174e-09	63.3852395521623	9439.37549035194	0.903066814755585	0.92437102972944
43	"OU1"	1034.95917711116	-2063.91835422232	-2063.90654900835	-2047.06065397364	3	5.6e+09	-95000	0	3.43226065126038	0	0.147575281295884	0	0.89536018276264	0.0032962495221113	0	0
43	"OUMVA"	54076.7494954154	-108141.498990831	-108141.45761152	-108107.783590333	6	5.6e+09	680	340	0.177531007768271	0.555504286461664	1.12184376389927e-09	1.0502772472545e-09	-1.16875596892021e-16	0	1.09582127643418	254700503748.417
43	"OUMA"	54146.3654859673	-108282.730971935	-108282.701429837	-108254.634804854	5	4.7e+10	6.3e+08	610000	9.59664082906309e-06	0.256637095520714	1.52075805739037e-09	1.52075805739037e-09	1.4196485879866e-08	4.90769650798727e-09	0.962469886759411	0.332724528107169
44	"OUMA"	71423.9756575643	-142837.951315129	-142837.921773031	-142809.855148047	5	9.8e+08	6400	-9.7e+07	8.50668208474556e-05	0.26363480583237	1.00019421926178e-09	1.00019421926178e-09	4.10479296976479e-11	1.01750995400268e-12	0.952770443525259	0.0236175508657749
45	"OUMVA"	55413.4026245098	-110814.80524902	-110814.763869709	-110781.089848522	6	1100	450	200	0.00568142852257766	0.284593490087223	1.01274534697485e-09	1.04251550168259e-09	-2.08924800094883e-12	0	0.81078843133667	3997.42974992967
45	"OUMA"	67287.858601342	-134565.717202684	-134565.687660586	-134537.621035603	5	1.8e+09	2300000	2600	6.60708236950688e-05	0.303591184265241	1.1963152444211e-09	1.1963152444211e-09	-2.28495845913873e-11	0	0.811014389553344	22459.9287971701
46	"OUMA"	43114.7433607133	-86219.4867214267	-86219.4571793292	-86191.3905543455	5	4.1e+10	1200000	140000	2.6795500398455e-05	0.237577341301048	1.00118511475271e-09	1.00118511475271e-09	4.15133717232911e-11	9.09199728973933e-13	0.96516939905113	0.021345435155023
47	"OUMA"	34578.4259549943	-69146.8519099886	-69146.8223678911	-69118.7557429075	5	4e+10	5.4e+08	910000	3.64000532578276e-09	0.231603319365902	3.98558678786891e-06	3.98558678786891e-06	0.85714158249184	0.0176518526211454	0.90630364896443	0.0071816104353964
48	"OUMA"	29039.7373795268	-58069.4747590536	-58069.4452169562	-58041.3785919725	5	4.2e+10	1.3e+09	-3.6e+08	3.28668389955927e-09	0.236122780702469	1.70707729043884e-05	1.70707729043884e-05	-2688316.11927725	0	0.940202767514517	39.3939933667686
48	"OUMVA"	52529.4193624637	-105046.838724927	-105046.797345617	-105013.12332443	6	1200	480	120	0.0128522080547283	0.271365509129629	1.00240395227066e-09	1.00278772475893e-09	52925.2213509319	0	0.948711128858716	0.746850426677113
49	"OUMA"	40511.3913931197	-81012.7827862393	-81012.7532441418	-80984.6866191582	5	4.9e+10	-2.9e+07	-5.9e+07	1.04439312708417e-07	0.268447281149202	1.00089732568876e-09	1.00089732568876e-09	78497.4554831421	522641032.611854	0.810121195796248	20.9815310761914
49	"OUMVA"	106808.2743867	-213604.5487734	-213604.507394089	-213570.833372902	6	1200	540	100	2.0669959279436	3.5693771721574	1.00221800294037e-09	1.00915682999107e-09	4.47252721158609e-64	0	1.09582127643418	1.99403901832239e+58
5	"OUMA"	26498.4981277431	-52986.9962554863	-52986.9667133888	-52958.9000884051	5	3.8e+10	1e+06	180000	2.89346528939857e-08	0.22229706583017	9.6398638862228e-06	9.6398638862228e-06	-7.78156902488073e-09	0	0.805681648003292	1365.50282055484
50	"OUMA"	19581.1215884515	-39152.2431769029	-39152.2136348054	-39124.1470098218	5	3.7e+10	7.1e+08	-4.2e+07	8.26544792192557e-07	0.217178164976374	5.76624919148582e-05	5.76624919148582e-05	-6095.77855308956	109612.893805381	1.03988668809472	0.576425359075832
50	"OUMVA"	22393.8279672279	-44775.6559344559	-44775.6145551456	-44741.9405339585	6	1200	510	140	0.405749178625172	9.46195837325363e-06	0.000169949224780305	8.17805897679486e-05	0.883828416678091	133053.448077007	4.43422727639382e-21	8.98683461013829e-17
51	"OUMA"	32105.2847037092	-64200.5694074184	-64200.5398653209	-64172.4732403373	5	4.1e+10	4.6e+08	310000	1.22462254790994e-09	0.235957268135873	7.87314461216929e-06	7.87314461216929e-06	1333.67390915233	498964.050934986	0.85314907926571	77.8280840014404
52	"OUMA"	22096.9697978966	-44183.9395957933	-44183.9100536958	-44155.8434287121	5	3.9e+10	270000	57000	1.25019047977607e-08	0.228953339561207	1.16739361851549e-05	1.16739361851549e-05	-128325.713295258	21382331.712498	0.765272525808961	3.631753664904
53	"OUMA"	45298.259199315	-90586.5183986299	-90586.4888565324	-90558.4222315488	5	4.3e+10	3.9e+08	1.1e+08	5.16956084882916e-08	0.244577509248239	1.0421147938637e-09	1.0421147938637e-09	5.00929525521969e-12	9.98691311849104e-08	0.812719531317307	16212.1924702402
54	"OUMA"	30934.4443448459	-61858.8886896918	-61858.8591475944	-61830.7925226107	5	4.2e+10	6e+08	2.2e+08	7.15433760971091e-09	0.238998326878709	3.24092101658861e-05	3.24092101658861e-05	-3.41409226231023e-11	2.91324549418122e-08	0.89380270628387	485.016477109335
54	"OUMVA"	59594.8448633796	-119177.689726759	-119177.648347449	-119143.974326262	6	1200	560	130	0.133220680581185	0.415899999476946	1.02228023050965e-09	1.12584278996069e-05	-67150125.4118387	256654058764.104	78.5250358323338	0
55	"OUMA"	38479.2337162335	-76948.467432467	-76948.4378903695	-76920.3712653859	5	4.2e+10	1.7e+08	-2e+08	2.04630199592587e-07	0.241358130495663	2.92461145174598e-07	2.92461145174598e-07	-3.71326744401998e-09	0	0.815075097497243	97.159370368712
56	"OUMA"	94414.0220953461	-188818.044190692	-188818.014648595	-188789.948023611	5	2.4e+09	1.5e+09	93000	0.000212838950071426	0.772482763110186	1.02819129823691e-09	1.02819129823691e-09	-2.58001493828163e-16	0	1.09582127643418	3.0018271786526e+29
57	"OUMA"	37771.7740368162	-75533.5480736324	-75533.5185315349	-75505.4519065512	5	4.6e+10	8.2e+08	-3.3e+07	3.8888690813454e-09	0.25565724849458	2.22274676674576e-05	2.22274676674576e-05	1002678.19499203	0	0.810441969501827	554.51916281134
58	"OUMA"	45900.2974033665	-91790.594806733	-91790.5652646355	-91762.4986396518	5	5e+10	8.1e+08	-3.4e+08	4.69507111757231e-07	0.268975863289527	1.00456799148129e-09	1.00456799148129e-09	3.11293757419655e-11	1.87051521149623e-07	0.814193997022874	1030.3918832042
58	"OUMVA"	80909.4234571629	-161806.846914326	-161806.805535015	-161773.131513828	6	1100	510	160	8.00373281779206e-05	0.518555729277194	1.01721882774908e-09	1.05103018645465e-09	-1.09036239144984e-15	0	1.09582127643418	5976348424790473728
59	"OUMA"	34639.2455933619	-69268.4911867238	-69268.4616446264	-69240.3950196427	5	4.3e+10	1.4e+09	-3.8e+08	5.51235807995125e-07	0.241917028803441	1.98319580298736e-05	1.98319580298736e-05	4.91174763540843e-12	2.18251786808464e-10	0.909642226541861	40.4186796813293
59	"OUMVA"	56056.8376840464	-112101.675368093	-112101.633988782	-112067.959967595	6	1200	480	150	0.000252397248096974	0.266439553855053	1.0533473977707e-09	1.01521519027831e-09	3.38443388459973e-13	3.40413885944158e-13	0.901107700446971	0.906217215762086
60	"OUMA"	27247.1596468391	-54484.3192936782	-54484.2897515807	-54456.223126597	5	3.7e+10	6.8e+08	-2e+05	3.24498139729054e-07	0.218352769690975	1.20541570637272e-06	1.20541570637272e-06	0.849852050204198	0.00710878636335177	0.994021843094233	0.010205710576513
61	"OUMA"	33186.8993677826	-66363.7987355651	-66363.7691934676	-66335.702568484	5	4.2e+10	1.5e+09	-4.5e+08	3.76895812233317e-09	0.23566189134069	3.96779886418662e-05	3.96779886418662e-05	8.08432078895762e-12	1.72372532963729e-06	0.811227134047581	34561.4725178411
62	"OUMA"	37657.5009380084	-75305.0018760168	-75304.9723339193	-75276.9057089357	5	4.2e+10	6e+08	1.4e+08	3.44193816302593e-09	0.238966537200123	1.96585703071782e-06	1.96585703071782e-06	-85120.4609513708	0	0.828367651469089	442.597354897479
62	"OUMVA"	73167.2711705196	-146322.542341039	-146322.500961729	-146288.826940542	6	1200	410	210	0.261219895269514	0.778773335138429	1.00076513199757e-09	1.02204218169622e-09	1.47760392109518e-16	0	1.09582127643418	3555720289360852992
63	"OUMA"	46201.8964349961	-92393.7928699923	-92393.7633278948	-92365.6967029112	5	7.8e+08	1900000	-4.7e+09	2.45309161908431e-05	0.287781232497489	0.00429651354562672	0.00429651354562672	-37855.2349475499	15582095.1146137	1.02138693306394	6.78241611294044
63	"OUMVA"	52849.5788097661	-105687.157619532	-105687.116240222	-105653.442219035	6	1100	470	200	0.0155413362946429	0.315999202507187	1.08003210328465e-09	1.86580482513489e-09	1.36125713323745e-09	4.93573360224379e-11	0.794796334342144	0.0288182281587687
64	"OUMVA"	53074.3795539059	-106136.759107812	-106136.717728501	-106103.043707314	6	1100	470	170	0.00658792478669878	0.338145358217301	1.00009479210676e-09	1.02142936627497e-09	9.06832968115983e-11	7.10109557957915e-13	0.760509278898411	0.00581834398538521
64	"OUMA"	56528.435833649	-113046.871667298	-113046.842125201	-113018.775500217	5	1.5e+10	6.8e+07	79000	0.0796550763355986	0.428734251487829	1.01002323203828e-09	1.01002323203828e-09	4.1031314672377e-17	0	1.10512458177789	1.60544319219101
65	"OUMA"	25741.3348343601	-51472.6696687203	-51472.6401266228	-51444.5735016391	5	4.3e+10	370000	110000	3.10142064917914e-09	0.243125048396466	0.000126158097258722	0.000126158097258722	1.25269291798804e-11	2.11896200885835e-06	0.807228448259172	129517.115273292
66	"OUMA"	34646.1856660043	-69282.3713320087	-69282.3417899112	-69254.2751649275	5	4.3e+10	7.7e+08	-2.7e+08	4.75832073256282e-08	0.243627381115034	1e-09	1e-09	-64686.5125531244	0	0.812839790551463	1.64766485288284
67	"OUMVA"	1103.00593376681	-2194.01186753362	-2193.97048822327	-2160.29646703626	6	5.7e+09	550	-160	0.334212366777126	0.3217920587362	0.00616903246581293	0.013976851417917	0.85576454176405	0.00433781663298855	0.982022096858334	0.00581869708116845
67	"OUMV"	1297.13807969197	-2584.27615938394	-2584.24661728645	-2556.17999230281	5	5.7e+09	550	-160	3.37630841259754	3.37630841259754	0.110719890450777	0.114535684755279	0.846851683275731	0.00352253261332817	0.987082210197255	0.00503745848336293
67	"OUMA"	30054.7474149932	-60099.4948299864	-60099.4652878889	-60071.3986629053	5	4.2e+10	1.6e+09	-1.2e+08	1.64107427385672e-08	0.23424998176414	8.05557421644415e-05	8.05557421644415e-05	144393.902952134	0	0.807610241185281	1901.84643276762
68	"OUMA"	38339.4894496069	-76668.9788992138	-76668.9493571163	-76640.8827321326	5	4e+10	6.7e+08	2.1e+08	4.4999470739302e-08	0.230541423942567	8.29824915455972e-06	8.29824915455972e-06	-50.8318350103973	0	0.81449830056424	0
68	"OUMVA"	56080.5826518809	-112149.165303762	-112149.123924451	-112115.449903264	6	1200	450	150	0.00634680219051802	0.279046929791551	1.09159528803536e-09	1e-09	1.71012621045701e-13	1.51390437995028e-05	1.09582127643435	98841603.1879511
69	"OUMA"	29133.2975779702	-58256.5951559405	-58256.565613843	-58228.4989888594	5	4.1e+10	5.2e+08	-2.3e+07	5.47315199227277e-09	0.237167592310884	1.49197347172376e-05	1.49197347172376e-05	1.36341058003421e-11	2.12698444851531e-10	0.901241814196302	14.0599036330338
7	"OUMA"	28000.6594954275	-55991.318990855	-55991.2894487575	-55963.2228237739	5	3.7e+10	6.6e+08	-7.4e+07	2.12777979591765e-09	0.2198206942917	2.74427928055201e-05	2.74427928055201e-05	6.17325559377108e-11	4.06539278708362e-10	0.890837554697048	6.86753777195609
7	"OUMVA"	58122.1363461065	-116232.272692213	-116232.231312903	-116198.557291716	6	1100	430	170	0.000615403267853095	0.429092391564007	1e-09	1.12517077402363e-09	1.63624899080308e-16	0	1.09582127643418	684886824623711
