"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
9	"OUMV"	-1690.97743491823	3391.95486983646	3391.98467609577	3420.00665792802	5	1500	220	26	0.129640753504445	0.129640753504445	0.118184089269899	0.0806040916077765	0.602760674236277	0.0267523620625085	0.97800332049696	0.0880331172466838	3391.98467609577	0	0.544604713650429
9	"OUMVA"	-1690.91086289452	3393.82172578905	3393.86347529203	3427.48387149892	6	1500	220	26	0.126966740376245	0.12356070333872	0.116760909477414	0.128183981772678	0.605902579598666	0.0271814050480558	0.977769450365694	0.0926912778007377	3393.86347529203	1.87879919626039	0.212865526920233
10	"BM1"	-1988.73652792811	3981.47305585622	3981.47900823718	3992.69377109285	2	1000	0	0	0	0	0.069203915899486	0	0.965841192053614	1.10752329085571	0	0	3981.47900823718	700.15734447592	8.57159188267309e-153
10	"BMS"	-1969.04568575255	3944.0913715051	3944.10328217507	3960.92244436004	3	990	24	0	0	0	0.0705942824892095	0.0144787775119056	1.0450566462034	1.09389663986497	0	0	3944.10328217507	662.78161841381	1.11968865502016e-144
10	"OU1"	-1644.59709390148	3295.19418780296	3295.20609847293	3312.0252606579	3	1400	240	0	0.111479758616033	0	0.105543899406546	0	0.669038104877153	0.0304535845759723	0	0	3295.20609847293	13.8844347116701	0.000902257249103697
10	"OUM"	-1639.31272928214	3286.62545856428	3286.64531953747	3309.06688903753	4	1400	230	0	0.11434848701371	0.11434848701371	0.106541152655482	0.106541152655482	0.636126906479978	0.0309590470197758	1.00566429525424	0.107859183967561	3286.64531953747	5.32365577621022	0.065204850915657
10	"OUMV"	-1635.64592875097	3281.29185750195	3281.32166376126	3309.34364559351	5	1400	260	22	0.11099524342474	0.11099524342474	0.106142186944189	0.0591408171056402	0.642306690107114	0.0319951323433154	1.00795726340061	0.0828145311939116	3281.32166376126	0	0.933892891835239
11	"BM1"	-2590.19734039493	5184.39468078986	5184.40063317081	5195.61539602649	2	1000	0	0	0	0	0.119857182309292	0	0.952936603731747	1.45972914420042	0	0	5184.40063317081	1313.39273266256	6.31526501322966e-286
11	"BMS"	-2575.35305842611	5156.70611685222	5156.7180275222	5173.53718970716	3	980	20	0	0	0	0.122393754076128	0.0288011265007402	1.00199075069654	1.45172327137278	0	0	5156.7180275222	1285.71012701395	6.48026877376092e-280
11	"OU1"	-1955.60187882608	3917.20375765216	3917.21566832214	3934.0348305071	3	1700	22	0	0.314144635431276	0	0.29920647990222	0	0.553370364611387	0.0186401340496347	0	0	3917.21566832214	46.2077678138903	9.24933420936479e-11
11	"OUMV"	-1944.91275887968	3899.82551775935	3899.85532401867	3927.87730585092	5	1700	50	7.7	0.330290044173996	0.330290044173996	0.312295163891753	0.204797479809258	0.535111543827841	0.0187075481914434	0.939854925424563	0.0782893625461372	3899.85532401867	28.8474235104204	5.44328833355003e-07
