"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"	"threshold"
4	"BM1"	-2401.31934206572	4806.63868413145	4806.64461005737	4817.86829486087	2	1000	0	0	0	0	0.0937886624186501	0	1.05669811180617	1.22554372699041	0	0	4806.64461005737	1068.4769146491	5.55321554759654e-233	"75"
4	"BM1"	-2391.80069844239	4787.60139688478	4787.60734926573	4798.82211212141	2	1000	0	0	0	0	0.0941465469730908	0	1.00557543567855	1.23682902964371	0	0	4787.60734926573	1074.79672039253	3.47229699497562e-234	"50"
4	"BM1"	-2384.11529796468	4772.23059592936	4772.23656607861	4783.44535878064	2	1000	0	0	0	0	0.0944253975896596	0	0.991946422601214	1.24169350514666	0	0	4772.23656607861	1076.44732529444	1.63985126309414e-234	"25"
4	"BMS"	-2381.84948226587	4769.69896453175	4769.71082223926	4786.54338062588	3	990	28	0	0	0	0.0958001466521982	0.0226985593558089	1.17812422397997	1.20103053527851	0	0	4769.71082223926	1031.54312683099	5.81586950671281e-225	"75"
4	"BMS"	-2375.54437384771	4757.08874769542	4757.1006583654	4773.91982055036	3	990	24	0	0	0	0.0958812114021263	0.0237952363744895	1.07200978720002	1.21218213383906	0	0	4757.1006583654	1044.2900294922	1.4623812969832e-227	"50"
4	"BMS"	-2371.87304877401	4749.74609754802	4749.75804378994	4766.56824182494	3	990	21	0	0	0	0.0959390581839725	0.0270868496734908	1.06255075876249	1.21788697218144	0	0	4749.75804378994	1053.96880300577	1.24725011985308e-229	"25"
4	"OU1"	-1877.74565137413	3761.49130274826	3761.50316045577	3778.33571884239	3	1600	150	0	0.169626737688737	0	0.169912154547189	0	0.59465850383699	0.0230226989737602	0	0	3761.50316045577	23.3354650474998	4.94454935304632e-06	"75"
4	"OU1"	-1861.20298366104	3728.40596732208	3728.41787799206	3745.23704017702	3	1600	130	0	0.176746625596674	0	0.173750131796909	0	0.581381539438782	0.0224416360676328	0	0	3728.41787799206	15.6072491188597	0.000347286736036167	"50"
4	"OU1"	-1850.47825600271	3706.95651200543	3706.96845824734	3723.77865628235	3	1600	130	0	0.180182721068854	0	0.175450359268594	0	0.573000000266874	0.0222024419722915	0	0	3706.96845824734	11.1792174631701	0.00342637543684077	"25"
4	"OUM"	-1865.49217942254	3738.98435884508	3739.00413146	3761.44358030392	4	1600	130	0	0.179910905808851	0.179910905808851	0.175178602083609	0.175178602083609	0.561222265160328	0.0227182189315255	1.0683475269473	0.0977476509585779	3739.00413146	0.836436051729834	0.379952045226202	"75"
