"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"0_alpha"	"1_alpha"	"sigma0"	"1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"
3	"OUMVA"	25099.904974534	-50187.8099490681	-50187.7683854857	-50154.1211168798	6	5.6e+09	980	37	3.43461084941374	1.16054268914035	1e-09	0.00057858681651197	1.94591014905531	209385830.793907	4.95919630389923e-104	5.33624555412346e-96
3	"OUMA"	36765.1093826082	-73520.2187652164	-73520.1890916259	-73492.1447383928	5	1.5e+08	1.1e+07	110000	0.0165230379749073	0.220549267060494	1e-09	1e-09	269572273.586655	593702.373370159	132.31296164394	0.0121630935967401
30	"OUMVA"	19269.2695502059	-38526.5391004119	-38526.4975368295	-38492.8502682236	6	5.8e+09	980	37	1.37612484091758	1.44417271902256	1e-09	0.00424191462825758	2.16837646075173	0.0228163305317981	1.19864522498389	0.0733195458376204
30	"OUMA"	5608984.87034269	-11217959.7406854	-11217959.7110118	-11217931.6666585	5	3.5e+10	6.2e+09	-2.2e+10	0.208807250323254	0.405127804589097	1e-09	1e-09	-145423560.670961	63597.4914059894	-2.65579459974185	0.0230007215591038
31	"OUMVA"	23655.7834175128	-47299.5668350255	-47299.5252714431	-47265.8780028373	6	1700	130	26	3.16995080869912	0.563848997733229	1.00004262625668e-09	0.142871186910871	1.31871448681214	7.43988161798385e+47	7.12939430379142e-124	4.02223909410141e-76
31	"OUMA"	5270785.14667861	-10541560.2933572	-10541560.2636836	-10541532.2193304	5	8.2e+10	1.6e+10	-1e+08	0.135390569165753	0.33311546844728	1e-09	1e-09	-25465433.1743203	8185.29933339887	2.16125431788692	0.00402566766053955
32	"OUMVA"	18247.3071285084	-36482.6142570169	-36482.5726934345	-36448.9254248286	6	5.6e+09	980	36	0.443357196941894	0.533432456312747	1e-09	0.000106200774329827	1.02008999268993	2.62840948298235e-05	1.46539366262815	0.0863073719924587
32	"OUMA"	127142.955782372	-254275.911564744	-254275.881891154	-254247.837537921	5	2.4e+10	1.2e+09	2700000	0.536433127136847	0.751514684746084	1.67297830086602e-09	1.67297830086602e-09	492481082.983857	1026736.30915541	1.50119137760959	0.0483077593419191
33	"OUMVA"	24840.4431703403	-49668.8863406806	-49668.8447770982	-49635.1975084923	6	1600	180	28	3.32386852006694	0.956218318141855	1.00198073637596e-09	0.0585381631814484	1.0116009134499	97062822.7073701	5.24884185884389e-111	5.03624897911533e-103
33	"OUMA"	2029250.79314893	-4058491.58629787	-4058491.55662428	-4058463.51227105	5	7.6e+10	1.6e+10	-2.2e+07	0.296416355502888	0.493214931529215	1e-09	1e-09	-119851888.440792	95046.8577649247	1.27316729689178	0.0082878083568647
34	"OUMA"	37916.5223370774	-75823.0446741547	-75823.0150005642	-75794.9706473312	5	4500000	3200000	5100	0.0113366027117985	0.531992848040556	1e-09	1e-09	155254.106446357	1.10025289222001e+20	1.0895097906332	0
