"id"	"model"	"loglik"	"AIC"	"AICc"	"BIC"	"param.count"	"eigval1"	"eigval2"	"eigval3"	"X0_alpha"	"X1_alpha"	"sigma0"	"X1_sigma.sq"	"theta0"	"theta_se0"	"theta_1"	"theta_se_1"	"fit"	"delta"	"w"
"ouwie_Afr_BM_1"	"BM1"	-1639.80050121386	3283.60100242772	3283.60690213274	3294.83946926017	2	1000	0	0	0	0	0.0504938814721699	0.0504938814721699	1.16754521507776	0.905179732869284	1.16754521507776	0.905179732869284	3283.60690213274	38.7403462817701	1.88364899757034e-09
"ouwie_Afr_BM_1"	"BMS"	-1639.47540693384	3284.95081386767	3284.96261908164	3301.80851411636	3	980	33	0	0	0	0.0507195684400037	0.0438666067526745	1.17318670784296	0.906117014409727	1.17318670784296	0.906117014409727	3284.96261908164	40.0960632306787	9.56334413024075e-10
"ouwie_Afr_BM_1"	"OU1"	-1619.4273753185	3244.854750637	3244.86655585097	3261.71245088568	3	1000	42	0	0.0172988120153235	0.0172988120153235	0.0574847475690347	0.0574847475690347	1.12708970786355	0.253701704813397	1.12708970786355	0.253701704813397	3244.86655585097	0	0.486809771917881
"ouwie_Afr_BM_1"	"OUM"	-1618.81233968389	3245.62467936777	3245.64436440714	3268.10161303268	4	1000	43	0	0.0175191856025052	0.0175191856025052	0.0575564761048743	0.0575564761048743	1.04948405932808	0.259477350686132	1.78614573664357	0.643554939486714	3245.64436440714	0.777808556179025	0.329959248224448
"ouwie_Afr_BM_1"	"OUMV"	-1618.7893634664	3247.57872693279	3247.60826903028	3275.67489401393	5	1000	49	29	0.0174613826751119	0.0174613826751119	0.0575942996590416	0.0554466502221404	1.0494867552249	0.260496107016446	1.79188710083737	0.639489259323736	3247.60826903028	2.74171317931541	0.123595834751946
"ouwie_Afr_BM_1"	"OUMVA"	-1618.51221666937	3249.02443333874	3249.06581264908	3282.7398338361	6	1000	49	29	0.0170833241169361	0.0195981940469953	0.0574275398630932	0.0405382513010646	1.05819016764314	0.266282456737207	1.68039134794481	0.515421690554005	3249.06581264908	4.19925679811922	0.0596351422657419
"ouwie_Afr_BM_10"	"BM1"	-1463.75387579472	2931.50775158945	2931.51365129446	2942.7462184219	2	1000	0	0	0	0	0.0402341334580284	0.0402341334580284	0.70341262644357	0.835526950299465	0.70341262644357	0.835526950299465	2931.51365129446	15.6668158439365	0.000108720208701627
"ouwie_Afr_BM_10"	"BMS"	-1461.91352078667	2929.82704157335	2929.83884678732	2946.68474182203	3	980	30	0	0	0	0.0406808561445523	0.0279422983506313	0.63961479698738	0.834779547305532	0.63961479698738	0.834779547305532	2929.83884678732	13.9920113367921	0.000251182544327704
"ouwie_Afr_BM_10"	"OU1"	-1455.06607992547	2916.13215985093	2916.1439650649	2932.98986009961	3	1000	18	0	0.0107152300374115	0.0107152300374115	0.0439351945996338	0.0439351945996338	0.689869037595937	0.367452978147992	0.689869037595937	0.367452978147992	2916.1439650649	0.297129614376445	0.23648044635739
"ouwie_Afr_BM_10"	"OUM"	-1453.91357520558	2915.82715041116	2915.84683545053	2938.30408407606	4	1000	19	0	0.0110150084346856	0.0110150084346856	0.044002503337154	0.044002503337154	0.852403758959271	0.375012528730785	-0.499121404689285	0.859154750479804	2915.84683545053	0	0.274357042366042
"ouwie_Afr_BM_10"	"OUMV"	-1453.06095992281	2916.12191984561	2916.1514619431	2944.21808692675	5	990	33	15	0.0103312808292525	0.0103312808292525	0.0441009820257637	0.0340055037607091	0.849076027389208	0.393867074331244	-0.671697653347693	0.866090756264023	2916.1514619431	0.304626492573789	0.235595673101506
"ouwie_Afr_BM_10"	"OUMVA"	-1451.98295132157	2915.96590264313	2916.00728195348	2949.68130314049	6	990	33	15	0.0114251756049285	0.00676954008454869	0.044513363449121	0.0560540558111104	0.856920243444609	0.365142925435816	-1.76637478607279	1.71556015818607	2916.00728195348	0.160446502949981	0.253206935422032
"ouwie_Afr_BM_100"	"BM1"	-1624.0404025978	3252.08080519559	3252.08670490061	3263.31927202805	2	1000	0	0	0	0	0.0420632862162715	0.0420632862162715	1.1756950054101	0.871302288871557	1.1756950054101	0.871302288871557	3252.08670490061	35.6478302461564	7.02343382562694e-09
"ouwie_Afr_BM_100"	"BMS"	-1622.50070763309	3251.00141526617	3251.01322048014	3267.85911551485	3	980	31	0	0	0	0.0424802655971111	0.0303697968184315	1.17740862348839	0.873548249441329	1.17740862348839	0.873548249441329	3251.01322048014	34.5743458256929	1.20130607965724e-08
"ouwie_Afr_BM_100"	"OU1"	-1605.21353472024	3216.42706944048	3216.43887465445	3233.28476968916	3	1000	42	0	0.0153956076118108	0.0153956076118108	0.047996372578937	0.047996372578937	1.22631212292124	0.275634438602323	1.22631212292124	0.275634438602323	3216.43887465445	0	0.386702944303931
"ouwie_Afr_BM_100"	"OUM"	-1605.1927405187	3218.38548103739	3218.40516607676	3240.8624147023	4	1000	41	0	0.015355241684881	0.015355241684881	0.0479782610568957	0.0479782610568957	1.21211125365501	0.284820143661684	1.35460004499562	0.685700246516548	3218.40516607676	1.96629142230904	0.144678074939589
"ouwie_Afr_BM_100"	"OUMV"	-1604.22538422945	3218.45076845891	3218.4803105564	3246.54693554004	5	1000	45	27	0.0150797106956764	0.0150797106956764	0.048245315376762	0.0370124347523275	1.19860359059373	0.290497706050087	1.39825136006175	0.660477446128568	3218.4803105564	2.04143590194644	0.13934304766831
